media_id,selected_rank,target_bbox,crop_bbox,target_instance,raster_sha256,shape,status,raster_relpath
IMG_007508,1,"[559.88,257.083,1334.179,714.581]","[0.0,0.0,1920.0,1057.7045]",0,6fef2f092ecf8e805c94a708aa1a4c9728a08f175fd02b50fbea4b63820fa382,4x96x96,VALID_TARGET,_local_rasters/IMG_007508__r01.npy
IMG_007508,2,"[562.74,261.662,1335.563,713.725]","[0.0,0.0,1920.0,1052.77225]",0,8206a67fc2267963289c8770ecbdf24887aa34090bd0d870d9f9938c6d301367,4x96x96,VALID_TARGET,_local_rasters/IMG_007508__r02.npy
IMG_007509,1,"[568.444,153.5,1377.98,784.271]","[0.0,0.0,1920.0,1080.0]",0,87b784b7d29559eb11739bb32d0a30bd9ee29d3378ec26e90597e7cda7ed4484,4x96x96,VALID_TARGET,_local_rasters/IMG_007509__r01.npy
IMG_007511,1,"[510.322,181.009,1654.669,842.286]","[0.0,0.0,1920.0,1080.0]",1,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,4x96x96,VALID_TARGET,_local_rasters/IMG_007511__r01.npy
IMG_007511,2,"[510.402,182.701,1647.532,842.291]","[0.0,0.0,1920.0,1080.0]",1,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,4x96x96,VALID_TARGET,_local_rasters/IMG_007511__r02.npy
IMG_007512,1,"[732.778,306.225,1215.495,710.322]","[250.06100000000015,3.1522500000000377,1698.2119999999998,1013.3947499999999]",0,be621c2d02d9528d69253274966ea774b2c372a8d23f151753162cf0b13b863d,4x96x96,VALID_TARGET,_local_rasters/IMG_007512__r01.npy
IMG_007514,1,"[406.292,135.954,1308.8,624.859]","[0.0,0.0,1920.0,991.5377500000001]",0,40b2d33615d727a2de66a2f6e0718bc8c4b765d37cdaef1a9705e099eb7696ee,4x96x96,VALID_TARGET,_local_rasters/IMG_007514__r01.npy
IMG_007516,1,"[609.194,250.459,1552.464,770.636]","[0.0,0.0,1920.0,1080.0]",0,46e6f3dbe17405d89d2bc72b27d9e1b90518c837be633e3e5bbd5f92958b416e,4x96x96,VALID_TARGET,_local_rasters/IMG_007516__r01.npy
IMG_007517,1,"[471.399,231.822,1427.627,742.28]","[0.0,0.0,1920.0,1080.0]",0,156b3f614d1f1eeaa0f8ff14dcce3e31e0abca7f182aaecded21d9b35bd28886,4x96x96,VALID_TARGET,_local_rasters/IMG_007517__r01.npy
IMG_007519,1,"[634.997,223.421,1388.378,634.146]","[0.0,0.0,1920.0,942.18975]",0,44197ef0f12852c4b055c32369f2ba8d099d77a43f7cdfc88bbc7b9e80b8e7e2,4x96x96,VALID_TARGET,_local_rasters/IMG_007519__r01.npy
IMG_007520,1,"[802.663,224.331,1324.654,643.942]","[280.672,0.0,1846.645,958.65025]",0,b2e8d0d73c39c411094fd4f19da41db2fd99e5f880f89b1f05c741b212030ad6,4x96x96,VALID_TARGET,_local_rasters/IMG_007520__r01.npy
IMG_007521,1,"[381.357,210.344,1002.992,585.825]","[0.0,0.0,1624.627,867.4357500000001]",0,ccf975c053d90eeca78be65b448076f81d7c7f3424c181353275e21ede167206,4x96x96,VALID_TARGET,_local_rasters/IMG_007521__r01.npy
IMG_007527,1,"[724.569,146.576,1432.192,620.796]","[16.945999999999913,0.0,1920.0,976.461]",0,93e31cb29c0d4f871384f980580287c3ca4f8bdfb44596d6cefc7d16293d44e8,4x96x96,VALID_TARGET,_local_rasters/IMG_007527__r01.npy
IMG_007527,2,"[725.491,147.813,1433.786,620.553]","[17.195999999999913,0.0,1920.0,975.108]",0,905b8642c7da26832374c9dbd8ededaccf155ac7ce6fb6840f7c5bdc0b1c4b51,4x96x96,VALID_TARGET,_local_rasters/IMG_007527__r02.npy
IMG_007530,1,"[436.324,136.107,1098.456,497.295]","[0.0,0.0,1760.5879999999997,768.1859999999999]",0,08bd8cfa0d4ce1340dc5be0995b832f1c82e8bd82daa8b99312d688fde9a3d8c,4x96x96,VALID_TARGET,_local_rasters/IMG_007530__r01.npy
IMG_007530,2,"[436.42,137.121,1097.066,495.519]","[0.0,0.0,1757.712,764.3175]",0,ac5fc9ded270cfcaf42c11e50ec77e420236a191e825da27036d6383cf050082,4x96x96,VALID_TARGET,_local_rasters/IMG_007530__r02.npy
IMG_007531,1,"[1043.694,207.497,1577.75,555.698]","[509.6379999999999,0.0,1920.0,816.8487499999999]",0,2c1db4ca2e6d8ed3123fa3bc9ab3f0908d075c7747c099b3fef4a6df67db6ecd,4x96x96,VALID_TARGET,_local_rasters/IMG_007531__r01.npy
IMG_007533,1,"[249.751,123.825,852.259,470.224]","[0.0,0.0,1454.767,730.02325]",0,4ebfa814d4f9479d61c48f9c90368034734484010224fb4a8e84301687dea64c,4x96x96,VALID_TARGET,_local_rasters/IMG_007533__r01.npy
IMG_007534,1,"[353.189,266.558,1050.277,618.707]","[0.0,2.4462499999999636,1747.365,882.81875]",0,fbde8c7144c01d885dd989f0cbc285095f329dbf68b6a281cdd43e17372aaf13,4x96x96,VALID_TARGET,_local_rasters/IMG_007534__r01.npy
IMG_007539,1,"[363.173,200.984,1006.229,545.801]","[0.0,0.0,1649.285,804.41375]",0,7410843ce3ab2e7e4d66c0e4bd067ac68102334249a149a8fd1f546bee585b2e,4x96x96,VALID_TARGET,_local_rasters/IMG_007539__r01.npy
IMG_007541,1,"[713.191,332.483,1104.185,656.397]","[322.1970000000001,89.54749999999996,1495.1789999999999,899.3325000000001]",0,41921c9e2b86d11b57d50d5e1fd17babe0aee2481db390c6bcb87ae2c7c9e683,4x96x96,VALID_TARGET,_local_rasters/IMG_007541__r01.npy
IMG_007542,1,"[369.182,263.367,1128.34,668.339]","[0.0,0.0,1887.4979999999998,972.0680000000001]",0,ef66a653f9251fda26766313548cc328f93e54cd5995a07e564b9f258385dea6,4x96x96,VALID_TARGET,_local_rasters/IMG_007542__r01.npy
IMG_007547,1,"[343.408,82.047,1078.945,560.339]","[0.0,0.0,1814.482,919.0580000000001]",0,69401cca3331f577f1c3c44d66418365233066c9fa1cb807bb4e56f29ab33858,4x96x96,VALID_TARGET,_local_rasters/IMG_007547__r01.npy
IMG_007548,1,"[624.302,255.076,1332.223,630.747]","[0.0,0.0,1920.0,912.5002499999999]",0,9ffea57772651689fb72761a0f20daa5af2821cbbd866599d09ff127a6ed9449,4x96x96,VALID_TARGET,_local_rasters/IMG_007548__r01.npy
IMG_007549,1,"[419.03,242.554,827.118,606.557]","[10.941999999999894,0.0,1235.2060000000001,879.55925]",0,2ecf552631106f67f168e2dfcd161748c646ac6729c881803ba5eb89d7f8e254,4x96x96,VALID_TARGET,_local_rasters/IMG_007549__r01.npy
IMG_007552,1,"[725.236,171.556,1150.217,569.183]","[300.2549999999999,0.0,1575.1980000000003,867.40325]",0,aa917c36a4bede849cac510cb36c5700e48776f597294a78b6c45cef176db323,4x96x96,VALID_TARGET,_local_rasters/IMG_007552__r01.npy
IMG_007554,1,"[394.795,167.425,1090.131,641.783]","[0.0,0.0,1785.467,997.5515]",0,7eead6d681c204b28b7b953685c841c2c80a0d864e92b5759089e35e242c76d5,4x96x96,VALID_TARGET,_local_rasters/IMG_007554__r01.npy
IMG_007555,1,"[571.012,214.218,1097.829,680.683]","[44.194999999999936,0.0,1624.646,1030.53175]",0,88d1c9437a73dae3740776d7e9d2beaa029042fc8fe5640cd1d393d70a3c5982,4x96x96,VALID_TARGET,_local_rasters/IMG_007555__r01.npy
IMG_007556,1,"[299.703,248.408,1034.093,702.677]","[0.0,0.0,1768.4830000000002,1043.37875]",0,05d86e2afe804c6106014984c2f9980242594cb28408f6f6cd58a9b20d89103c,4x96x96,VALID_TARGET,_local_rasters/IMG_007556__r01.npy
IMG_007556,2,"[298.809,247.915,1031.182,702.985]","[0.0,0.0,1763.555,1044.2875]",0,89bcd9d59996ae43be80f1d84f17d407725ac59f5f9b1b9ec96f72e0e3f54aee,4x96x96,VALID_TARGET,_local_rasters/IMG_007556__r02.npy
IMG_007558,1,"[566.038,286.195,1110.689,607.325]","[21.386999999999944,45.34749999999997,1655.3400000000001,848.1725000000001]",0,93fc3598abef2acb54bf0be3873022381e3fd266a1a6e4b74e2ffba1b993d88c,4x96x96,VALID_TARGET,_local_rasters/IMG_007558__r01.npy
IMG_007559,1,"[596.395,39.437,1402.525,676.523]","[0.0,0.0,1920.0,1080.0]",0,9516360de4727b769b16e503fe6625b0a29fca615c94d6a7b26e879b8e63fd6d,4x96x96,VALID_TARGET,_local_rasters/IMG_007559__r01.npy
IMG_007560,1,"[320.403,117.597,1263.736,721.316]","[0.0,0.0,1920.0,1080.0]",0,2deba4541d98dfef3c60fb853755eff12b9ae31240ccb93297b2f95c86986266,4x96x96,VALID_TARGET,_local_rasters/IMG_007560__r01.npy
IMG_007560,2,"[984.901,211.633,1692.174,521.444]","[277.62799999999993,0.0,1920.0,753.80225]",1,8149c2cf110605eb7f37e0a408db7b1f0a6d055f2b73e5b52ba63263e3af6d34,4x96x96,VALID_TARGET,_local_rasters/IMG_007560__r02.npy
IMG_007562,1,"[609.445,247.62,1257.898,756.398]","[0.0,0.0,1906.3509999999997,1080.0]",0,e8a29e129f7f2dc2ca300d28cd2b566899275e71ec35b5296319f5e5496550b0,4x96x96,VALID_TARGET,_local_rasters/IMG_007562__r01.npy
IMG_007564,1,"[412.416,73.489,1457.079,807.27]","[0.0,0.0,1920.0,1080.0]",0,9826681e2f8d84b4d481bab2857129fbbd0c5120d1f7b3dcd39aa08dad7a4fa8,4x96x96,VALID_TARGET,_local_rasters/IMG_007564__r01.npy
IMG_007571,1,"[590.662,1.887,1350.441,583.956]","[0.0,0.0,1920.0,1020.5077500000001]",0,7ea14499b896dc98e34446376c298365162b00ba29c53952e771e66f01b001d4,4x96x96,VALID_TARGET,_local_rasters/IMG_007571__r01.npy
IMG_007575,1,"[285.395,87.287,1480.545,852.563]","[0.0,0.0,1920.0,1080.0]",0,dbd6e630eb087928479bcdee447b5b1d2152469835a2c2c4acffd9ffa89499e6,4x96x96,VALID_TARGET,_local_rasters/IMG_007575__r01.npy
IMG_007577,1,"[577.071,40.053,1149.483,654.855]","[4.6590000000001055,0.0,1721.895,1080.0]",0,ff8b70faac03825c6a7b0d9897c51ffcef92970e607b42f5cc463568bf50af5f,4x96x96,VALID_TARGET,_local_rasters/IMG_007577__r01.npy
IMG_007577,2,"[577.643,42.896,1149.776,652.768]","[5.509999999999991,0.0,1721.909,1080.0]",0,ce9f1584d8f3a43ed9cb6b5983ef1ea53240ac542d79686e89c76c27979402c1,4x96x96,VALID_TARGET,_local_rasters/IMG_007577__r02.npy
IMG_007580,1,"[551.041,4.357,1377.091,662.712]","[0.0,0.0,1920.0,1080.0]",0,f2df1d194ee98636d4185e056d25b85eb07cda50aedb8bcaef8eaf2087411de4,4x96x96,VALID_TARGET,_local_rasters/IMG_007580__r01.npy
IMG_007581,1,"[439.831,47.233,1591.67,704.838]","[0.0,0.0,1920.0,1080.0]",0,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,4x96x96,VALID_TARGET,_local_rasters/IMG_007581__r01.npy
IMG_007581,2,"[444.56,47.508,1587.263,709.069]","[0.0,0.0,1920.0,1080.0]",0,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,4x96x96,VALID_TARGET,_local_rasters/IMG_007581__r02.npy
IMG_007584,1,"[392.281,41.62,1291.253,681.438]","[0.0,0.0,1920.0,1080.0]",0,66432d8b8bb9a4be98e80a4d85253e9b218cf2678584ecc18bfd0f1614a88914,4x96x96,VALID_TARGET,_local_rasters/IMG_007584__r01.npy
IMG_007585,1,"[353.453,188.102,1467.875,872.877]","[0.0,0.0,1920.0,1080.0]",0,b053dadce496ffbe5b3d8c5581527a9630831a128bca3ed7b4779d07bf2e59b1,4x96x96,VALID_TARGET,_local_rasters/IMG_007585__r01.npy
IMG_007585,2,"[1246.44,237.246,1918.488,569.635]","[574.392,0.0,1920.0,818.92675]",1,347f0596e27a75c7954c84ddd03f024eef019f8504b9ca2e5f198839fb3c941c,4x96x96,VALID_TARGET,_local_rasters/IMG_007585__r02.npy
IMG_007586,1,"[320.449,32.148,1323.248,767.592]","[0.0,0.0,1920.0,1080.0]",0,a76a51ed2c95c79c3069f61ff1f1449b03d6e30253b2435427ef90db7e244068,4x96x96,VALID_TARGET,_local_rasters/IMG_007586__r01.npy
IMG_007587,1,"[305.6,132.344,1397.741,867.779]","[0.0,0.0,1920.0,1080.0]",0,259f52819a07a5c2d76b606d10ba6df20c24a4e132d5ff9467980f225f3f224b,4x96x96,VALID_TARGET,_local_rasters/IMG_007587__r01.npy
IMG_007587,2,"[156.151,100.761,617.095,405.279]","[0.0,0.0,1078.039,633.6675]",5,7235864a40d9a000206cf0970a3133de599f787e99d4f7d50907d14f7b8f89c3,4x96x96,VALID_TARGET,_local_rasters/IMG_007587__r02.npy
IMG_007588,1,"[434.959,90.67,1552.595,802.582]","[0.0,0.0,1920.0,1080.0]",0,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,4x96x96,VALID_TARGET,_local_rasters/IMG_007588__r01.npy
IMG_007588,2,"[439.904,93.316,1552.27,800.425]","[0.0,0.0,1920.0,1080.0]",0,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,4x96x96,VALID_TARGET,_local_rasters/IMG_007588__r02.npy
IMG_007592,1,"[477.548,127.106,1310.586,734.773]","[0.0,0.0,1920.0,1080.0]",0,263ccd4de3cb55891bfba84b00e3ddde3ae1501dc95871b3381553299db08eb8,4x96x96,VALID_TARGET,_local_rasters/IMG_007592__r01.npy
IMG_007593,1,"[378.612,50.12,1422.04,658.557]","[0.0,0.0,1920.0,1080.0]",0,60f0b3c78f1cc763aadae7c6e1e2fb7e036c448e5b223300334178728816e5a7,4x96x96,VALID_TARGET,_local_rasters/IMG_007593__r01.npy
IMG_007594,1,"[655.293,249.462,1232.353,718.4]","[78.23299999999995,0.0,1809.413,1070.1035]",0,dd08610b9dd481ad503c234208dc1ae349d3a220951ef161056b5fefb3425801,4x96x96,VALID_TARGET,_local_rasters/IMG_007594__r01.npy
IMG_007598,1,"[493.96,198.591,1351.476,703.927]","[0.0,0.0,1920.0,1080.0]",0,43014fe78aafa06a82e317800c1a6eb14c5779e05d67922586d7bd4809d32e10,4x96x96,VALID_TARGET,_local_rasters/IMG_007598__r01.npy
IMG_007601,1,"[465.054,22.062,1428.156,685.538]","[0.0,0.0,1920.0,1080.0]",0,0368d294c4e1e5e33aa51c593cbe64df3095225788b6665aa29ec31f1d8d0c86,4x96x96,VALID_TARGET,_local_rasters/IMG_007601__r01.npy
IMG_007602,1,"[496.297,70.401,1396.738,605.756]","[0.0,0.0,1920.0,1007.27225]",0,f0046e358dce38794c066efbc7eba5d8cd013651e0ab4c148db3b1169856ff74,4x96x96,VALID_TARGET,_local_rasters/IMG_007602__r01.npy
IMG_007603,1,"[711.747,137.923,1271.456,694.856]","[152.038,0.0,1831.165,1080.0]",0,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,4x96x96,VALID_TARGET,_local_rasters/IMG_007603__r01.npy
IMG_007603,2,"[712.553,139.152,1272.169,694.97]","[152.9369999999999,0.0,1831.7850000000003,1080.0]",0,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,4x96x96,VALID_TARGET,_local_rasters/IMG_007603__r02.npy
IMG_007606,1,"[603.491,129.418,1328.072,763.184]","[0.0,0.0,1920.0,1080.0]",0,eda32d2e25642708fe23fab817f3d282016dc6160a20cb10033a71577f1490d8,4x96x96,VALID_TARGET,_local_rasters/IMG_007606__r01.npy
IMG_007606,2,"[1593.393,251.613,1918.607,593.914]","[1268.179,0.0,1920.0,850.63975]",1,d7fa0be318df6cac787989e41246c161ee562937d6823a86b7baf8e90d716d27,4x96x96,VALID_TARGET,_local_rasters/IMG_007606__r02.npy
IMG_007608,1,"[497.487,68.458,1465.316,671.169]","[0.0,0.0,1920.0,1080.0]",0,7fc67f139ead6414edd01aebc6e211d99ecf85d92819bf1117668c36fd393b77,4x96x96,VALID_TARGET,_local_rasters/IMG_007608__r01.npy
IMG_007609,1,"[637.038,231.23,1265.571,721.881]","[8.50500000000011,0.0,1894.1039999999998,1080.0]",0,cbbfa47b1fbf7030ef93fd1dc3fcca90ad31462c9169b644991bdebf892a134e,4x96x96,VALID_TARGET,_local_rasters/IMG_007609__r01.npy
IMG_007611,1,"[561.017,272.086,1188.263,695.831]","[0.0,0.0,1815.5089999999998,1013.63975]",0,da9ccf0d76ede24aa69ca215ee9206c4fd5adfba1b87999434584bce77434d06,4x96x96,VALID_TARGET,_local_rasters/IMG_007611__r01.npy
IMG_007612,1,"[651.083,232.256,1236.662,695.594]","[65.5039999999999,0.0,1822.241,1043.0975]",0,0897852e0ded601581ba83cc9c801f9a2e8a44ef5c29aabe5164e32675cd7d57,4x96x96,VALID_TARGET,_local_rasters/IMG_007612__r01.npy
IMG_007614,1,"[544.127,70.31,1386.173,681.216]","[0.0,0.0,1920.0,1080.0]",0,80ce42b3beb10f18fe1413d4bf878b3cc1e2c3ad957ae39d0ab9343367367157,4x96x96,VALID_TARGET,_local_rasters/IMG_007614__r01.npy
IMG_007617,1,"[605.173,195.178,1237.908,651.629]","[0.0,0.0,1870.6429999999998,993.96725]",0,d06b133d0b36593d24cd38496e1971c3564585d7e5224b44f412675d705c2548,4x96x96,VALID_TARGET,_local_rasters/IMG_007617__r01.npy
IMG_007618,1,"[722.511,241.188,1294.337,681.878]","[150.68499999999995,0.0,1866.163,1012.3955000000001]",0,a45ec2d148614d6b49b2da1e7fd673f88f4bceae2b369b9f78fcf661d00ba40a,4x96x96,VALID_TARGET,_local_rasters/IMG_007618__r01.npy
IMG_007626,1,"[488.829,137.982,1299.594,750.641]","[0.0,0.0,1920.0,1080.0]",0,833e548cbfcd33d4238992439fc1fa9f232033b8170916e258b2057daf1913bf,4x96x96,VALID_TARGET,_local_rasters/IMG_007626__r01.npy
IMG_007627,1,"[387.204,46.707,1467.393,783.378]","[0.0,0.0,1920.0,1080.0]",0,66338c9637e782bd409745992d74941215adb175a76f5668bef132f6abe29621,4x96x96,VALID_TARGET,_local_rasters/IMG_007627__r01.npy
IMG_007631,1,"[491.982,137.963,1375.536,727.694]","[0.0,0.0,1920.0,1080.0]",0,97fa241e191dd7a1a5f2a837e22fd437eb9d6a4b619b97ce1b69e470f119fb06,4x96x96,VALID_TARGET,_local_rasters/IMG_007631__r01.npy
IMG_007632,1,"[448.046,277.477,1247.289,793.136]","[0.0,0.0,1920.0,1080.0]",0,02a0c2271d3b2b4b3889052228a4cd86df45650160ca1b23a7163bbe5ae665a7,4x96x96,VALID_TARGET,_local_rasters/IMG_007632__r01.npy
IMG_007634,1,"[413.528,223.02,1458.446,793.031]","[0.0,0.0,1920.0,1080.0]",0,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,4x96x96,VALID_TARGET,_local_rasters/IMG_007634__r01.npy
IMG_007634,2,"[414.645,223.422,1458.743,793.222]","[0.0,0.0,1920.0,1080.0]",0,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,4x96x96,VALID_TARGET,_local_rasters/IMG_007634__r02.npy
IMG_007635,1,"[411.355,197.678,1299.987,813.062]","[0.0,0.0,1920.0,1080.0]",0,d7033d8e98403cfcc5252f6d811da1c39c6991ea6e0d7dcaf6ab88cadc9104dd,4x96x96,VALID_TARGET,_local_rasters/IMG_007635__r01.npy
IMG_007637,1,"[533.467,184.688,1411.861,729.577]","[0.0,0.0,1920.0,1080.0]",0,701f9dcb4c4e9acc8cc26dda33c2076a734701254e36a511f467c39f908fe8ce,4x96x96,VALID_TARGET,_local_rasters/IMG_007637__r01.npy
IMG_007642,1,"[530.415,127.916,1570.385,768.274]","[0.0,0.0,1920.0,1080.0]",0,a026bad3af89f0cdaf331371ffe9c2adcc4b10504d7a33555a18dbbf843115cb,4x96x96,VALID_TARGET,_local_rasters/IMG_007642__r01.npy
IMG_007642,2,"[1232.771,165.693,1918.401,646.346]","[547.1409999999998,0.0,1920.0,1006.83575]",1,ede695be73b52b051269615923c8927e88fdb76ca6f5606320cda68f17730b27,4x96x96,VALID_TARGET,_local_rasters/IMG_007642__r02.npy
IMG_007643,1,"[557.703,267.105,1320.616,769.659]","[0.0,0.0,1920.0,1080.0]",0,df807926f22d826e2d2f4ac036ba9adf1d08999bf98e18dd693fd5b6ed9ab590,4x96x96,VALID_TARGET,_local_rasters/IMG_007643__r01.npy
IMG_007646,1,"[341.617,113.203,1518.168,749.509]","[0.0,0.0,1920.0,1080.0]",0,8602d1a11ff1505dce414efb69baecf374c86d4ad661cede6d562c83796352e4,4x96x96,VALID_TARGET,_local_rasters/IMG_007646__r01.npy
IMG_007647,1,"[644.087,92.558,1237.847,586.53]","[50.327,0.0,1831.607,957.009]",1,538e1c74975ab920a468081b0156273df678497148eccf9d3734a38c450be2b8,4x96x96,VALID_TARGET,_local_rasters/IMG_007647__r01.npy
IMG_007647,2,"[1397.381,174.177,1918.862,531.102]","[875.9000000000001,0.0,1920.0,798.79575]",2,3222d42af5b3f1b7106138a68bd325b54af096e120350478fa7c71cf4c513261,4x96x96,VALID_TARGET,_local_rasters/IMG_007647__r02.npy
IMG_007648,1,"[300.17,218.82,1293.094,798.64]","[0.0,0.0,1920.0,1080.0]",0,8e8c3992adcc6cfb26e8cf21faae952c2cd0b925c34674143e7e3334e7dc723a,4x96x96,VALID_TARGET,_local_rasters/IMG_007648__r01.npy
IMG_007650,1,"[626.288,148.24,1120.072,548.963]","[132.50400000000013,0.0,1613.8559999999998,849.5052499999999]",0,313dd7de5863242bd43aa03e685e1a538e1184c144fb2ce06c8800ccdf930446,4x96x96,VALID_TARGET,_local_rasters/IMG_007650__r01.npy
IMG_007650,2,"[139.883,203.056,593.407,477.501]","[0.0,0.0,1046.931,683.33475]",1,7912a3301667ccaa2332bf85fee8368cd71d30ec62b026d607f69c885003d988,4x96x96,VALID_TARGET,_local_rasters/IMG_007650__r02.npy
IMG_007652,1,"[512.434,116.868,1448.942,744.963]","[0.0,0.0,1920.0,1080.0]",0,0859282fa04b8943cf6dc5e2363a8753574d218700853b861c441b0ebb91eb07,4x96x96,VALID_TARGET,_local_rasters/IMG_007652__r01.npy
IMG_007652,2,"[124.609,169.649,810.634,558.868]","[0.0,0.0,1496.659,850.7822500000001]",2,b5b5c92bd041b5da6936340de9f3777a17f71b19042c278b731446d1e97838fa,4x96x96,VALID_TARGET,_local_rasters/IMG_007652__r02.npy
IMG_007654,1,"[402.04,161.323,1212.914,740.715]","[0.0,0.0,1920.0,1080.0]",0,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,4x96x96,VALID_TARGET,_local_rasters/IMG_007654__r01.npy
IMG_007654,2,"[402.847,159.557,1211.793,738.711]","[0.0,0.0,1920.0,1080.0]",0,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,4x96x96,VALID_TARGET,_local_rasters/IMG_007654__r02.npy
IMG_007655,1,"[498.737,120.585,1512.048,817.533]","[0.0,0.0,1920.0,1080.0]",0,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,4x96x96,VALID_TARGET,_local_rasters/IMG_007655__r01.npy
IMG_007655,2,"[497.321,125.364,1509.184,814.577]","[0.0,0.0,1920.0,1080.0]",0,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,4x96x96,VALID_TARGET,_local_rasters/IMG_007655__r02.npy
IMG_007656,1,"[658.185,183.595,1256.244,702.241]","[60.125999999999976,0.0,1854.3029999999999,1080.0]",2,c2a0a0e7066414dee37046f01034559ba2d281297dddaee07463dd28607679d0,4x96x96,VALID_TARGET,_local_rasters/IMG_007656__r01.npy
IMG_007656,2,"[1421.484,272.725,1918.962,698.756]","[924.0059999999999,0.0,1920.0,1018.2792499999999]",0,932e9b6e53e2ef813653afe2621d87565a167a57987323fe597a65596ff0036e,4x96x96,VALID_TARGET,_local_rasters/IMG_007656__r02.npy
IMG_007658,1,"[626.814,185.79,1521.007,696.936]","[0.0,0.0,1920.0,1080.0]",0,9d7dac13e9e9c7774e16ab9de36bde7ab5daa64c4410173da45d2cfbc275e353,4x96x96,VALID_TARGET,_local_rasters/IMG_007658__r01.npy
IMG_007659,1,"[604.239,178.918,1252.813,717.434]","[0.0,0.0,1901.3870000000002,1080.0]",2,f9bc1845c6f4e09fd8501aa68750f431caee85213014558707cdb598dd6530c0,4x96x96,VALID_TARGET,_local_rasters/IMG_007659__r01.npy
IMG_007659,2,"[1.373,182.458,443.485,802.858]","[0.0,0.0,885.597,1080.0]",0,a3ec178fb962007ceba1dfb75f2d116cf3d390ee0d4f993db7365ac31cd01ecb,4x96x96,VALID_TARGET,_local_rasters/IMG_007659__r02.npy
IMG_007661,1,"[340.471,118.033,1292.133,769.22]","[0.0,0.0,1920.0,1080.0]",0,b079ca904914d36145b8b40907e2eaa0981583f47303551679acb46afa1c7e79,4x96x96,VALID_TARGET,_local_rasters/IMG_007661__r01.npy
IMG_007661,2,"[987.782,149.774,1787.165,535.208]","[188.39900000000011,0.0,1920.0,824.2835]",1,4e0e5150407a95b8d1180ba0e2fc25774110c3364f88667c858f5b07e518877f,4x96x96,VALID_TARGET,_local_rasters/IMG_007661__r02.npy
IMG_007665,1,"[678.217,80.492,1238.39,527.627]","[118.04399999999987,0.0,1798.563,862.9782499999999]",2,b8c35369d29f8bb4bbc5dfadb74ec32ae99bd4210c2f1c6b70f7ae1d940ddd71,4x96x96,VALID_TARGET,_local_rasters/IMG_007665__r01.npy
IMG_007665,2,"[1410.843,85.835,1918.509,532.146]","[903.1770000000001,0.0,1920.0,866.87925]",0,4025e4c03267e951469b6b3291316f82176b4fba653972212eff38072e4e824d,4x96x96,VALID_TARGET,_local_rasters/IMG_007665__r02.npy
IMG_007667,1,"[681.779,75.826,1502.357,706.653]","[0.0,0.0,1920.0,1080.0]",0,932a3c4589cf7ede097ee0f8131fc6aa8e879e73131e4bb43106044bbe96d959,4x96x96,VALID_TARGET,_local_rasters/IMG_007667__r01.npy
IMG_007672,1,"[561.124,92.879,1450.321,592.619]","[0.0,0.0,1920.0,967.424]",0,8ebbef21bb7895eb3623ae6123da5eb90b2bcf21443ff62c94607a433b0b16e7,4x96x96,VALID_TARGET,_local_rasters/IMG_007672__r01.npy
IMG_007673,1,"[687.582,207.226,1214.225,662.013]","[160.93900000000008,0.0,1740.868,1003.1032500000001]",0,65389ba7f9fde4b3ca8e30d0bfb5a727a05418f1455052f5163e55b81a109e72,4x96x96,VALID_TARGET,_local_rasters/IMG_007673__r01.npy
IMG_007673,2,"[689.131,204.993,1212.129,661.913]","[166.13300000000004,0.0,1735.127,1004.6030000000001]",0,1853c809282d90d21b6b81b22689b0288b43a98ac6696e1f7e8315833981cee7,4x96x96,VALID_TARGET,_local_rasters/IMG_007673__r02.npy
IMG_007674,1,"[326.639,177.52,1468.855,738.501]","[0.0,0.0,1920.0,1080.0]",0,3f942c0954961527274b6865fa1fbbcf3c6ceee23daa7799caaa6bad71009953,4x96x96,VALID_TARGET,_local_rasters/IMG_007674__r01.npy
IMG_007675,1,"[506.814,119.498,1162.936,700.644]","[0.0,0.0,1819.0579999999998,1080.0]",0,15b6a5b750512bb5e7dc578d56350bca808caffebfde4f6c68524f3fd8625f8e,4x96x96,VALID_TARGET,_local_rasters/IMG_007675__r01.npy
