/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007417.png,ai_generated,true,false,,,1920,1080,526c4f582dc4677d143ee9873c493204d768f976f56cf7844cf23d54f78d5f46,media.csv:media_id=IMG_007417;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007418.png,ai_generated,true,false,,,1920,1080,2f2bc385e033d3b7c384904132df908132fb62a0c5407cc8ab374b5536b0615e,media.csv:media_id=IMG_007418;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007419.png,ai_generated,true,false,,,1920,1080,22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,media.csv:media_id=IMG_007419;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007420.png,ai_generated,true,false,,,1920,1080,21d01200396aaf286d278ecce76cc3e0396d424950b71a7d3cb8ad275f199738,media.csv:media_id=IMG_007420;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007421.png,ai_generated,true,false,,,1920,1080,5f8625423cc6bc8ba417126244478f4f670d6d6e012a0bf4134825949425cebb,media.csv:media_id=IMG_007421;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007422.png,ai_generated,true,false,,,1920,1080,736a8db5db257327cc6096edb10767c3e075188284022fe92108ee14e468aed4,media.csv:media_id=IMG_007422;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007423.png,ai_generated,true,false,,,1920,1080,ed8cfc97489a4302d06e64c7b1008603b5fc9d9fcb2e7a12131cb1d35979a643,media.csv:media_id=IMG_007423;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007424.png,ai_generated,true,false,,,1920,1080,df8524d07ca72eeb0ec383fc86cc23f3cca87b5cbceba1305f9abad3dc4f8d50,media.csv:media_id=IMG_007424;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007425.png,ai_generated,true,false,,,1920,1080,76812f06edf5e1ac60c11bbec63e9ecc66186ce805ccb42639352654016799a2,media.csv:media_id=IMG_007425;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007426.png,ai_generated,true,false,,,1920,1080,e4bb255312f3d10d4e0c47763220d4f5c9758f20a5e6c81e9e2a352fcfa95883,media.csv:media_id=IMG_007426;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007427.png,ai_generated,true,false,,,1920,1080,d281e6f348b58dcee682bba3e59178d1549b4993715008b3c513b58c07467fc1,media.csv:media_id=IMG_007427;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007428.png,ai_generated,true,false,,,1920,1080,b137d0b13f111b6ef733e7f324ec62206ba6b93a1f94d72f76f4d186f9475376,media.csv:media_id=IMG_007428;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007429.png,ai_generated,true,false,,,1920,1080,fd91a82c1e3107317fb53bba0612e4a0696c247cb423aaec106ac538f65f57e2,media.csv:media_id=IMG_007429;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N01_STANDARD_INSIDE_BAY;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007430.png,ai_generated,true,false,,,1920,1080,9c96d5b38480a64143b7712c98cda01a4a1524623de4f343525028b2ccf72e04,media.csv:media_id=IMG_007430;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007431.png,ai_generated,true,false,,,1920,1080,12a266ff8e68ef3ac08a0ed7ed218aeda5573d9e8062c6d31b751109d4b85774,media.csv:media_id=IMG_007431;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007432.png,ai_generated,true,false,,,1920,1080,7fbdf3b19317df2b2bbd4e6bab8233b95be0465c102cadfd42402fe1826db413,media.csv:media_id=IMG_007432;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007433.png,ai_generated,true,false,,,1920,1080,fe27c8d6c0d9cfdcba4731469fba5b69473e539303c8a574778da7d5ec654da7,media.csv:media_id=IMG_007433;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007434.png,ai_generated,true,false,,,1920,1080,93dd939223de70108af0443626c0300c4679d768b35b03eab61a3028f01b0b51,media.csv:media_id=IMG_007434;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007435.png,ai_generated,true,false,,,1920,1080,cddfdcb5f1820caf15f7f727e9f73b9a436da73f8b957ed5939e82be872ac0cd,media.csv:media_id=IMG_007435;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007436.png,ai_generated,true,false,,,1920,1080,d8c0377533185c5d9741d2eef6331658b774033b30e409d24a1c0be26a5c89ec,media.csv:media_id=IMG_007436;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007437.png,ai_generated,true,false,,,1920,1080,3a637b79547a92bb435dd72e3d2ab99539a5b2d7d4d40965598dc7ae9e23e249,media.csv:media_id=IMG_007437;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007438.png,ai_generated,true,false,,,1920,1080,9d6bba41476bd4a27ae843b7e7b21bd62715a1b3a221e9d527498c95f8ad5c5d,media.csv:media_id=IMG_007438;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007439.png,ai_generated,true,false,,,1920,1080,835f06485702c981bd83883595d6a804413fc90061427930bd1b0a25cab79c53,media.csv:media_id=IMG_007439;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007440.png,ai_generated,true,false,,,1920,1080,e586ae3cb1f17ce460ce333a010827741c1b0936c52935bf47b172129443186a,media.csv:media_id=IMG_007440;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007441.png,ai_generated,true,false,,,1920,1080,de3ddd394963052848852c12cc05224abd0587bef061f56c9d9fc25fa12803b5,media.csv:media_id=IMG_007441;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007442.png,ai_generated,true,false,,,1920,1080,cf9599d0f02cc07b21557505cde20cf5c9ae7cafb02c72e70c4e13411f2f7d9f,media.csv:media_id=IMG_007442;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007443.png,ai_generated,true,false,,,1920,1080,de0658b1669b1b96d661a97dab333d9e92e010c3866fed5709f3659b099e61b5,media.csv:media_id=IMG_007443;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007444.png,ai_generated,true,false,,,1920,1080,9ea5080d4cd9cfe109f9fb1b3f312cdf1b85bc7552e8d3035df54336212133d9,media.csv:media_id=IMG_007444;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007445.png,ai_generated,true,false,,,1920,1080,e2488304c57c05fbeb2bec2ee0ba020cc4af5b8c577da633a862d5593d40a598,media.csv:media_id=IMG_007445;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007446.png,ai_generated,true,false,,,1920,1080,c2cfddc197039dca12b375eeeeda2d13fa5d17adfd43ebabcb883f11bb8f3b53,media.csv:media_id=IMG_007446;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007447.png,ai_generated,true,false,,,1920,1080,92eb767f556842b1ee61dc1e440a26a1a60f6a2edf892e72e4a29c9838117e0b,media.csv:media_id=IMG_007447;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007448.png,ai_generated,true,false,,,1920,1080,27c1665d9965bc76ea486a6e716c598da19604e3d412b34f7523f23f82f2b392,media.csv:media_id=IMG_007448;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007449.png,ai_generated,true,false,,,1920,1080,e82782bc39ef9899001bd720d28c4535d6c62e07d6ede16d23b9669968689367,media.csv:media_id=IMG_007449;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007450.png,ai_generated,true,false,,,1920,1080,dfcabcaf60309258982b2f14a2079537b4c0d67d831f2d2bd838649f9c4cbfca,media.csv:media_id=IMG_007450;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007451.png,ai_generated,true,false,,,1920,1080,f895fd5f9d83232f4e929e529c8d3a2d3eff103aa6cd29fd27614a88796ffd9d,media.csv:media_id=IMG_007451;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007452.png,ai_generated,true,false,,,1920,1080,8cec4bebad215390b56fe9e6e5c35287e589043ed992daf9fb50a180b6ee7ca7,media.csv:media_id=IMG_007452;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007453.png,ai_generated,true,false,,,1920,1080,8cd0d7dbbfacc8107b3c0b0245ce596d043193825b3be2e639fac4f2886f4a32,media.csv:media_id=IMG_007453;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007454.png,ai_generated,true,false,,,1920,1080,31294814f4739ced23a5ed9eaf077869a62bc156987fdae30ca326c04393b233,media.csv:media_id=IMG_007454;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007455.png,ai_generated,true,false,,,1920,1080,7c90b74b6df0fd3434c820c4803ea024860a81c84e42517027043157326fc5df,media.csv:media_id=IMG_007455;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007456.png,ai_generated,true,false,,,1920,1080,5eadba2bdd3b559941e3418bf1b3c2801ea86f5c3b47911aa9ec2ad3a152ba66,media.csv:media_id=IMG_007456;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007457.png,ai_generated,true,false,,,1920,1080,1b745feece129bbc2798c74d73ba20316c25da3d00927816f9e53a35acbf266c,media.csv:media_id=IMG_007457;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007458.png,ai_generated,true,false,,,1920,1080,2f6dd8c7f7b1dc80c0b1199d9644fd34b108952e096f9c7858f76927a34e7927,media.csv:media_id=IMG_007458;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007459.png,ai_generated,true,false,,,1920,1080,19459a59927d35caaeb247bb37d8f472f63c0beecd405ef7d87111fc22de55c0,media.csv:media_id=IMG_007459;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007460.png,ai_generated,true,false,,,1920,1080,3a0d96710923323d6a4c6a0b0dff53f415ddba191f0df7235c71761bddaf63c5,media.csv:media_id=IMG_007460;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007461.png,ai_generated,true,false,,,1920,1080,55ac15f83c52cd7d980acf073b3da3b7411e41706527b92767a3a6b91edb5f20,media.csv:media_id=IMG_007461;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=VAL,false,Parking media is AIGC; v2_split=VAL; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007462.png,ai_generated,true,false,,,1920,1080,57b5c019085ffa8fdab1a502bca7dc47a9316763e6e20b4e110888978e362729,media.csv:media_id=IMG_007462;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=HOLDOUT,false,Parking media is AIGC; v2_split=HOLDOUT; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
/home/yanbo/net_vlm_xunjian_dataset/00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007463.png,ai_generated,true,false,,,1920,1080,f4732bbb047872c395ede807cdb02d9291f777c00e963f7ccb7dc04f17a86e2a,media.csv:media_id=IMG_007463;capture_batch=20260902_ai_generated_parking_order_violation_pov_b1_397;scenario_id=POV_PARKING_B1_N03_DIAGONAL_BAY_CORRECT;v2_split=DEV,AIGC_FIXTURE_ONLY,Parking media is AIGC; v2_split=DEV; no real fixed camera/route/ROI evidence. VAL/HOLDOUT media not opened.
