media_id,group_key,split,image_sha256,relative_path
IMG_007345,hn01-gate-queue,HOLDOUT,444949a5bb1ef4f274d25fcc0804048b37eaff9452c2cba40e4b599d10f05dfa,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007345.png
IMG_007331,hn01-gate-queue,HOLDOUT,0975771dd7c05b53c2950c99d48bfb4c4b5d6ebc346bca8910513caafcb37966,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007331.png
IMG_007330,hn01-gate-queue,HOLDOUT,ef867c897d3753231b790a940846a860664ad5958257f3da2a0a7f2bb2510e22,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007330.png
IMG_007324,hn01-gate-queue,HOLDOUT,ac8ab05dad895aa89946b380b0c4ac667d91583a4062da483e770c82d9800f59,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007324.png
IMG_007325,hn01-gate-queue,HOLDOUT,99896b2f996c96671aafff8259139e133360e154edfdb68d6bc67b45f7378853,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007325.png
IMG_007351,hn02-faded-lines-but-confirmably-inside,VAL,07d06203442a2dff61c3182c8ee93f1fcd3e5b657392acda2ee8d0721159c245,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007351.png
IMG_007352,hn02-faded-lines-but-confirmably-inside,VAL,43950a74e9a68142514fd4ea1ce8974c8502bc2ee6e23e0de584206c235409b1,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007352.png
IMG_007353,hn02-faded-lines-but-confirmably-inside,HOLDOUT,9c59016df2ab71e0472fc92e1884ce1eaabc0492faf2912102ada72a42f3eb75,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007353.png
IMG_007356,hn02-faded-lines-but-confirmably-inside,HOLDOUT,b635cbc9e4d781374f788f1e33c1b381a357a634d6d5333ab6bed82fe2cc1ce9,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007356.png
IMG_007368,hn03-perspective-looks-like-crossing,VAL,49902e9eb73f0b904fe2018dbdd82e5496d8c5c321a2c720e4d7bcea6e1ac0dd,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007368.png
IMG_007362,hn03-perspective-looks-like-crossing,VAL,b33b9edcb63cdc555f412bf2b2565d8e59f1addadd3b07b054632672529cf42a,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007362.png
IMG_007365,hn03-perspective-looks-like-crossing,HOLDOUT,822a005649efe9075c28718f8dc4c3e5d8b2c72b1ab00e94a1c16d8e8657f2ce,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007365.png
IMG_007369,hn03-perspective-looks-like-crossing,HOLDOUT,e523ec2e210ca46691fed92afb720fa27cfea3a17cc5c38099e93184c967d9ce,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007369.png
IMG_007375,hn04-large-vehicle-compliant,VAL,7d86413201ae0750997ed6e6cda7ed8581fdfd581b62d2eb184c60b5cf2514fd,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007375.png
IMG_007378,hn04-large-vehicle-compliant,VAL,b446c4d7d253aac202f0964fa646dab91969d690870ee31c9600f447f61297ae,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007378.png
IMG_007373,hn04-large-vehicle-compliant,HOLDOUT,361f7a966583ee2a2c725b48ed94b189825fc339c253681e5f37789ecdda0177,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007373.png
IMG_007372,hn04-large-vehicle-compliant,HOLDOUT,6f7b3febfc0eee2c35220b77a32724e894fa8c39657623668bc1dac76707293c,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007372.png
IMG_007386,hn05-adjacent-vehicle-occludes-lines,VAL,9995229a09dfd3bc9370a7e4976a7e7c95b3ff9815c214d39d172e848e77be2e,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007386.png
IMG_007382,hn05-adjacent-vehicle-occludes-lines,VAL,a04f451c3ac6f726c360d2e033a907b3adc20eda0572c98b43462c6de77461e5,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007382.png
IMG_007380,hn05-adjacent-vehicle-occludes-lines,HOLDOUT,796a96685119d4504eebb65b701679b510c99cafdfca0c0297546a0ea288cbf5,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007380.png
IMG_007381,hn05-adjacent-vehicle-occludes-lines,HOLDOUT,cd140c76c83fb748706b01bbe32f1052d1aaa6fc99086483515fc90766c6cbc3,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007381.png
IMG_007391,hn06-shadows-cracks-curbs-mimic-lines,VAL,0ce594a0007b3331bbf288fc927335b63679a360791bb17de1540de00dca2b14,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007391.png
IMG_007395,hn06-shadows-cracks-curbs-mimic-lines,VAL,1d7738f4d02df20e7addc940bcb1957e8e284faaf3266be6925a6f971be78aee,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007395.png
IMG_007390,hn06-shadows-cracks-curbs-mimic-lines,HOLDOUT,9a44bdd551c0a406ec6b5cf35bb0e087d7f65eb18b94eba4674a265deb8e4f40,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007390.png
IMG_007398,hn06-shadows-cracks-curbs-mimic-lines,HOLDOUT,c4d71736baf071afac1ae831fa0c035d4516171d34e5145618b04ae2b575ca08,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007398.png
IMG_007679,u01-insufficient-parking-visual-evidence,VAL,0f0b521afbfc611616c43ab716ee46614668865cafcd148d10e32e2afd8fb77f,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007679.png
IMG_007681,u01-insufficient-parking-visual-evidence,VAL,cf8847f15e3523d406ec0d3f34239efa1c31d9036214fad22d043f1a329c96c7,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007681.png
IMG_007689,u01-insufficient-parking-visual-evidence,VAL,fba06c8e7c31d158d68ab0204bf1f340939a0cb58c4b3ee990f052804f72a0a7,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007689.png
IMG_007690,u01-insufficient-parking-visual-evidence,HOLDOUT,5ff88713d806c445676322841714c699575800aff583337a26bc4f8a74988910,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007690.png
IMG_007691,u01-insufficient-parking-visual-evidence,HOLDOUT,35ba786d03032c9a7ea60a35ed096c86ae2b2be8b0cac92adf0790118ee01cf7,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007691.png
IMG_007680,u01-insufficient-parking-visual-evidence,HOLDOUT,f522301464cb62292286ed99499095af00f6466440e88e273592a276fc88dfc8,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007680.png
IMG_007701,u02-markings-severely-missing-or-occluded,VAL,cb8d86b2aa780f8de43e7a287486e86e7a30a8f9d8fa15f21fee5bb67a61c2bb,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007701.png
IMG_007699,u02-markings-severely-missing-or-occluded,VAL,8db006816393db986145a6e088d3e401d9ba20088c91021a7b55c9a11f2be2cb,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007699.png
IMG_007696,u02-markings-severely-missing-or-occluded,HOLDOUT,4e4cba98d3fdd61ac2751c50ce2f459212c6df6f05ac56e19550e320f3cbd703,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007696.png
IMG_007698,u02-markings-severely-missing-or-occluded,HOLDOUT,2edf152b66dfdbbc0348ffd2ff49539d13f78f049b6f90c5fca107827cba14e3,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007698.png
IMG_007703,u03-vehicle-cut-by-frame-edge,VAL,92d4b4bc2d621b8dd53587d171504928f57dfdc3355176f113a161adc3500cd5,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007703.png
IMG_007705,u03-vehicle-cut-by-frame-edge,HOLDOUT,53d0e4fe7c5a116d117ee6744c214376bb9367a027b7f8424ea9b7d09465419e,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007705.png
IMG_007711,u04-night-or-blur-boundary-unreadable,VAL,e5c9c89f5acf869a8e94d815d7a82bce757316c13218f61fee37d6347b148db3,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007711.png
IMG_007708,u04-night-or-blur-boundary-unreadable,HOLDOUT,534429dcd93d2b5d78ebe7e26b7369e78f76b7c67acd3189067c94a3580394cf,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007708.png
IMG_007715,u05-gate-queue-or-parking-ambiguous,VAL,5eaef56f2121b01bb5a9951f8e1e114cd5431ac561c88aebebaaaaf85db57a59,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007715.png
IMG_007716,u05-gate-queue-or-parking-ambiguous,HOLDOUT,74e1a7b7e5c1a3cb2d8dc9610bbea15f342757730d8568cce102aea1690f0012,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007716.png
