media_id,image_sha256,reference_vehicle_id,target_id,detector_target_id,raw_detection_id,label,category,review_status,label_basis,human_gold,disputed,visual_reason,source_pixel_sha256,context_crop_sha256,review_evidence
IMG_007603,7c54e1ed5972188c181242becb7170c5f33bb966e7bca852ce209dadfe278bf4,T02,T02,T02,raw_0002,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,7c54e1ed5972188c181242becb7170c5f33bb966e7bca852ce209dadfe278bf4,627a338ba85e44d8435ed18254745327ba3986f5b7eebbf06a6f97dee57a8358,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T01,T01,T01,raw_0001,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,b4b2db192a6c3a48d58217558d585ed343e856cb545f7af22a6aa3c26f40ab87,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T02,T02,T02,raw_0002,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,9c7556f65d5bcc52fe1eadf80d6cbad94bddab0ee713bf85d6c83057060f803f,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T03,T03,T03,raw_0003,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,090708809c960cccc896f4701bd278f498e0666ed8fcf473ab8da79f310b8a7f,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T04,T04,T04,raw_0004,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,147a1c26c93ca1211a3658871fb8d6c5fa29715e2e576134fa15fd43f9fde04a,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T05,T05,T05,raw_0005,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,6a7073ab326bd22b54d4771222babe2d9e2dd5e38aa0fbcdbf887791a66981f3,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T06,T06,T06,raw_0006,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,b26827e41a67f3554a00df0d2afec80d2d4c7c8957b25274fccf52959f16bb59,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T07,T07,T07,raw_0007,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,987da5584eb2e16b8be7a0c7792f2ffbcb1b68b8c2ff9eec8802988a4cc7b510,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T08,T08,T08,raw_0008,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,903f4731ad9a9a3a2be2901949b8601249b15cf557deb44597dbc9b100a0f5a0,original full scene plus numbered full-vehicle context crop inspected
IMG_007601,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,T09,T09,T09,raw_0009,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,635e5c52f6a69bbc108df9de7227484b8c42d9aa6b9d3b76fc996483594c806c,4d2a5e7ef1ff2d3c63009c859844421e8bc01cffca87f42ed4e9ccdc499077de,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T01,T01,T01,raw_0001,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,fbf58bd0ec5ac5f0f012f404559376d71c55d5f7de9362f6b070b44d83e95d5b,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,85f151a90abfbf78b189d8382909fa45f8e5ab6ac9db953855b9a29d27e899cc,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T03,T03,T03,raw_0003,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,f0ab7d85bbcd509f732da6461f8539d5bcf3377c2754686e955c1b054bdefee5,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T04,T04,T04,raw_0004,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,819a7c7380bcc2a187097c9bac02cbbac374a72119969f14e7cd4403f1ec880b,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T05,T05,T05,raw_0005,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,14d0ce9d90035745ab3fb5ce214d58e17af96392d0da1623bf91ae55e41fbd72,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T06,T06,T06,raw_0006,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,13cde7578a29dbae842febe35dc4f8a9819cdabfd5d57cfe8afbcfadb3bf08c9,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T07,T07,T07,raw_0007,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,1e8d8fe289a1b5934d6890e724037614e6d5ade0c5af53b6b16aef5ffb96aadb,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T08,T08,T08,raw_0008,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,7d94ef9991aff5e9c1c54c7f8203925f2fd10cbd6f250c336ca17436d58e234e,original full scene plus numbered full-vehicle context crop inspected
IMG_007612,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,T09,T09,T09,raw_0009,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,b53ab51e67c6e4ca7a8e02874469dc3c0b7563c0d08cf91ec0c0e9c0d18f0af1,55c98e4a1aef29f785fafeb463466535665183d17c281d7f21665e7e4ef6c054,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T01,T01,T01,raw_0001,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,1c98c17bfa7e108a98476bfd802d951fe925dd611efe8abaf154baf14e67ac52,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,7bdab43c3464a74d0900ed820b64fdbbf024b1c049a946037e8d5cd276f6271d,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T03,T03,T03,raw_0003,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,b010bf403caaa65ff0352e5aadbb61d9358b4b61858a065990b0dfb002458387,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T04,T04,T04,raw_0004,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,7a6d44d8516090103f2d4fda7160c6bca3dd0914b9a1e799d1f7fa62686dd04c,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T05,T05,T05,raw_0005,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,712a5ad453019d1bf8611862b073c65a48c0c030205601396c5f3be6cfe20cd1,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T06,T06,T06,raw_0006,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,94e81f54cc3638b1bce391f9e6ef3c7b820d25a3b476aa68af9a4dfc415608a6,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T07,T07,T07,raw_0007,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,fb4482c80f8da595e45dba6a681ca771d59d958708a89cd3e155b4a855d7fb59,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T08,T08,T08,raw_0008,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,d2ae9cd9c59eddf0b47a13a6656df691bb94735464d4381e5075eb69e20def72,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T09,T09,T09,raw_0009,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,61db98c90658218053dd68127b4719593a60fecbc4339b61781868272a5f4d33,original full scene plus numbered full-vehicle context crop inspected
IMG_007621,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,T10,T10,T10,raw_0010,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,eb6200cb0efdaaac1b287d90fdf2a072c34eef2b48f330970cc61c1227f35846,844b03d26a2c990bc6d56ab0d8cb20eb9918db672b4dfda17762d0bcc230cb85,original full scene plus numbered full-vehicle context crop inspected
IMG_007617,bb9f96e8a24c76741e99cbcfb0bb0bbec45c15a731eb4003a50a8b49fc72be18,T01,T01,T01,raw_0001,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,bb9f96e8a24c76741e99cbcfb0bb0bbec45c15a731eb4003a50a8b49fc72be18,6029762247afc5f16ec8755be486b6d115fe1e01cda7c256a37c2d09060106d8,original full scene plus numbered full-vehicle context crop inspected
IMG_007606,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,T01,T01,T01,raw_0001,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,61ba37460e3bfe9a37dc1092c040eac7e8073a9a355faf483d9ee88927a6711c,original full scene plus numbered full-vehicle context crop inspected
IMG_007606,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,052d213af4d4057dfe1570c8aebfdb120197484642a78f4d1a569dc2442cea72,original full scene plus numbered full-vehicle context crop inspected
IMG_007606,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,T03,T03,T03,raw_0003,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,16b954392ea69f7bdde97b96e5219b9c053328aa2cd80536173805194d8d7c99,original full scene plus numbered full-vehicle context crop inspected
IMG_007606,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,T04,T04,T04,raw_0004,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,6b913e0d68a9d067951e51e5b8ffef429219239ce4b20058990601c8ba8108e2,original full scene plus numbered full-vehicle context crop inspected
IMG_007606,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,T05,T05,T05,raw_0005,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,4c3161d0c72cc8aeffb0971eb4e719d82827cf4627386e3d07f770270aeb547e,f67d4d8f2e28581440d4c4771e16916e67332b3e65434316f95b0d5ab4a62941,original full scene plus numbered full-vehicle context crop inspected
IMG_007602,98386e15dc5ef41f7e2573e8e5048834d0a4205aa29fc88875d3601fde598d34,T01,T01,T01,raw_0001,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,98386e15dc5ef41f7e2573e8e5048834d0a4205aa29fc88875d3601fde598d34,5c8db4b2a41afb456d5b65315d4bdccd95d476fb712289b3b840f12b71c7032d,original full scene plus numbered full-vehicle context crop inspected
IMG_007602,98386e15dc5ef41f7e2573e8e5048834d0a4205aa29fc88875d3601fde598d34,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,98386e15dc5ef41f7e2573e8e5048834d0a4205aa29fc88875d3601fde598d34,3a1e00ec6a9c5af976439463c3a089dc00e418853a201c3103b48ba7a2c010b9,original full scene plus numbered full-vehicle context crop inspected
IMG_007611,35a5959bc49b68d1c99d3b86dd493860ee4d8ec8bbfc852d8a8ca0f9cbe56363,T01,T01,T01,raw_0001,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,35a5959bc49b68d1c99d3b86dd493860ee4d8ec8bbfc852d8a8ca0f9cbe56363,aa21e94f76b7ca09b875d02f4df76c4ab5e818e3d42f0329842e8f169a886759,original full scene plus numbered full-vehicle context crop inspected
IMG_007650,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,T01,T01,T01,raw_0001,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,08718ec10692bc80de486b1bd3e48e20cbd51bac6fcbbc097163cb03fcc356a4,original full scene plus numbered full-vehicle context crop inspected
IMG_007650,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,0fa4fd9044f7db33545531070051b733e3eee03b5c618bf2edadbf825969816d,original full scene plus numbered full-vehicle context crop inspected
IMG_007650,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,T03,T03,T03,raw_0003,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,78dcfde2220ff580ae754792765e19314c7bc03ace664f65439b1fbc819b8613,original full scene plus numbered full-vehicle context crop inspected
IMG_007650,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,T04,T04,T04,raw_0004,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,b304e585802b8e0226a6072737c86827ded0dbcccf2bd78c94d50aae42d34c12,original full scene plus numbered full-vehicle context crop inspected
IMG_007655,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,T01,T01,T01,raw_0001,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,e9a70b51bfd12e4afbc86363ccddffde921a7fd44143b036999b652aac754243,original full scene plus numbered full-vehicle context crop inspected
IMG_007655,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,T02,T02,T02,raw_0002,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,b3f505c677ac5a185ef05feb8a83e70b4867559a4a23286274251431a7f7104e,original full scene plus numbered full-vehicle context crop inspected
IMG_007655,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,T03,T03,T03,raw_0003,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,3f0cd01a283ffd7efb3e0966281bbf4925f2330bf03d489b794d6229656ba7cf,original full scene plus numbered full-vehicle context crop inspected
IMG_007655,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,T04,T04,T04,raw_0004,positive_two_bays,two_bay_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,context crop shows bay separator beneath substantive vehicle footprint with vehicle area on both sides,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,91f8cbcfa50def2827c137434175fd77a054f81a1541f3b1e956c73052ad5981,original full scene plus numbered full-vehicle context crop inspected
IMG_007655,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,T05,T05,T05,raw_0006,negative_ordinary_bay,ordinary_bay,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,vehicle visibly remains within one marked bay/designated parking area,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,a0a3dee7e33c2bd06ea763682fd6c45032a756fb78653eeddbdb2852ee585a1f,original full scene plus numbered full-vehicle context crop inspected
IMG_007652,051cf35297a38c1ad2ae3f3ff27c6de0d70e34101e77d06e4526557ab1c25d2c,T01,T01,T01,raw_0001,positive_road,road_positive,REVIEWED_PIXELS_ORIGINAL_PLUS_CONTEXT_CROP,AI_VISUAL_REVIEWED_PROVISIONAL,False,False,full vehicle visibly occupies roadway/open driving aisle outside a marked bay,051cf35297a38c1ad2ae3f3ff27c6de0d70e34101e77d06e4526557ab1c25d2c,235eebfb3d1a08da8935221dd5f27a764744d0e2b4e557d860f96c0962586d58,original full scene plus numbered full-vehicle context crop inspected
