source_id,media_id,relative_path,sha256,group_key,group_id,sample_role,original_event_label,split,v1_2_gt,evaluation_scope,mapping_basis,gt_basis,gt_review_status
70,IMG_007588,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007588.png,cb6d9156e29a676b7ad7ce5c21862e6243aa3420defaf0a8973fcbe7e78a3998,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
71,IMG_007589,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007589.png,a989130fb9ba8132fbae136253c19c64115dfda6a3d54603ebfa2a697276fb00,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
72,IMG_007590,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007590.png,ed0b2a74ed4a5e9e50076b06155f968cb218fc7f9474c2bbe5d50e7713bbc1e9,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
73,IMG_007591,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007591.png,41916db363f1a571b84f7e6c248332ee77e664d1b98ec8579d1a60829f3b6646,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
74,IMG_007592,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007592.png,d0935526710411b008da955ef21e99e752209c8fafc928bceb05fb7d55a926cd,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
75,IMG_007593,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007593.png,cd5e8f47b91c0c7e5051d1f9bb5e6a95ec02a197a66bfb234ef886b385d6ce63,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,boundary_unresolved,boundary_challenge,p02 requires per-image Human Gold,generation_intent_shadow,unreviewed
131,IMG_007647,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007647.png,acb8803cbfb955dc0a72690c938c86f7ca8a561fcce3ede8e58514f288819b02,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
132,IMG_007648,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007648.png,2c4bbbf931299b88f97710ca859b17807cee73231eac4a0dc32c344d57e2b415,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
133,IMG_007649,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007649.png,310499ed3c9550849ae6784061779b520f92c9367709d996fa98d4966d2261e8,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
134,IMG_007650,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007650.png,707813ea7a7b2f00c73a07b4bda1a6467a0e6390bba6dfa883b1831d9dbd2739,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
135,IMG_007651,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007651.png,47d4eb825dadd64d74981785a3b057daf44143f2aa3115781da47922cbc8a7e5,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
136,IMG_007652,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007652.png,051cf35297a38c1ad2ae3f3ff27c6de0d70e34101e77d06e4526557ab1c25d2c,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
137,IMG_007653,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007653.png,4013ad94646bf8980504bf5cd6d53caa1f838a33e7a64fe559e863b8f210db38,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
138,IMG_007654,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007654.png,cb02df1970bfbfef7fc91fa5f26b649261b1a0abc993a9e7d138eeae709aed0b,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
139,IMG_007655,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007655.png,f2ae84613c6081fd7ad6517c3b54aee12af12e9ea22e99b023d785c59c2bbf84,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
140,IMG_007656,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007656.png,3490ca5ba3b4a7be56d614e5c2d17056dcf630fd3160b6e42bb27c6136473f3a,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
141,IMG_007657,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007657.png,2e420db62aa2008e456652b76f3554fdaa62afb939fe471a1662e1543ae8ca21,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
142,IMG_007658,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007658.png,b342ab3fa54b278ed3df9f1422768a78ef039394c61b9e83f29c4ed8df3c5e92,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
143,IMG_007659,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007659.png,5d508341af52912d206632c94b9f5d63c601f83c6f2cbe70d93800c78ed5d59c,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
144,IMG_007660,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007660.png,28741c9d963fc398840356cb9879899e39b0a9f669eae247ae203c416a7e9b93,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
145,IMG_007661,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007661.png,beaa3b6552e92a51eb1e0fd521dd742306700cd09b1fa722e379806b8f9c3cc0,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
146,IMG_007662,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007662.png,3a1547f1a5538972cf11f0076c703ad9d88591700a9290af3498a834d3b84437,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
147,IMG_007663,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007663.png,3eed2e840fd7b20730d7f7010d3848aa8d53558a787a560618d847ecdbe4117d,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
148,IMG_007664,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007664.png,85c36cc890c4d967ee2f83a7432a00c10149a7a1522c1f7569ed776bf178417e,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
149,IMG_007665,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007665.png,99acaa870bcf567c9b87e27d38c472d6eae743614657842a19deed195379630b,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
150,IMG_007666,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007666.png,3aeb8a3d21872dc16afdd993b57ec38ee97a8077bb59179c724bd1176d3f82f7,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,positive,primary_binary,v1.2 positive-core subgroup mapping,generation_intent_shadow,unreviewed
161,IMG_007400,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007400.png,7f3de5c6d827c4067654c3198fd1428125e8d47442919b155f33202f47efdb85,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
162,IMG_007401,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007401.png,45342b5cb0677a3138f80ecaba27629feb72ef0bac1c55eb5ad4e1bf4f4ae01e,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
163,IMG_007402,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007402.png,4c8d02f45fec31a9676e7cea79ffb758886f6168d0cb60e091b860ad230d395a,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
164,IMG_007403,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007403.png,a2d6c7ab1c437ce0dd12c6293ead4c79690bd0b8efc5876aac7f7d33b5022699,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
165,IMG_007404,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007404.png,fd620718986af31c5d6919dcdac1b8afacf698dc1b3e72a1bf1755d7e1186959,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
166,IMG_007405,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007405.png,b35e008ae423a47a7ee5d2d61fc6aeea77f15be5c1fea62fa4fe74fdd8c5a905,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
167,IMG_007406,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007406.png,29ec4c3b22cff64f0ae2d6aa0c995a7c7d5715b9645e48d0f1dc1fad83077cd3,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
168,IMG_007407,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007407.png,6c7f543efc3bac384192ea80dc354ef5c2d686fee20dc396b2da07e6303f1313,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
169,IMG_007408,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007408.png,b5d797c12a9f7c7e91423ead73307c8f2c925479b945a374b391eaf158c23446,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
170,IMG_007409,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007409.png,d977930f49315480a10fca850bfeec78ede8891ffaae03d4f66f1e384f161232,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
171,IMG_007410,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007410.png,a15dd870ed18c2f7dd2b55b48fa7002727bbad6211c082185cd13ae4703f1c67,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
172,IMG_007411,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007411.png,9c874375dfbdc973a62be948d13a36dba7e286fb7bd8e4a0d1f6e1282767cf3a,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
173,IMG_007412,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007412.png,43d2a9243e399caae8e2b2e320e24b779b8538584182bb3c24d5f307377f7b9f,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
174,IMG_007413,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007413.png,964cb2b1c0aa78e862c2463199ceb11e2c5d71d150972a4c8ad8fbcaa21c3c93,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
175,IMG_007414,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007414.png,74853e04c5b4f56f62c5ddc3c6c551ac35f4635791395c011c58250737c55d98,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
176,IMG_007415,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007415.png,ba77818233dad6511976c38724ba8279b88d6cb9386dc095f6f63a783f9fb234,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
177,IMG_007416,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007416.png,3de4711cf3f912f8d82de7470cb705ae3dcf86da8eb554adb3862a0c1f16b0d2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
178,IMG_007417,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007417.png,526c4f582dc4677d143ee9873c493204d768f976f56cf7844cf23d54f78d5f46,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
179,IMG_007418,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007418.png,2f2bc385e033d3b7c384904132df908132fb62a0c5407cc8ab374b5536b0615e,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
180,IMG_007419,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007419.png,22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
181,IMG_007420,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007420.png,21d01200396aaf286d278ecce76cc3e0396d424950b71a7d3cb8ad275f199738,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
182,IMG_007421,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007421.png,5f8625423cc6bc8ba417126244478f4f670d6d6e012a0bf4134825949425cebb,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
183,IMG_007422,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007422.png,736a8db5db257327cc6096edb10767c3e075188284022fe92108ee14e468aed4,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
184,IMG_007423,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007423.png,ed8cfc97489a4302d06e64c7b1008603b5fc9d9fcb2e7a12131cb1d35979a643,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
185,IMG_007424,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007424.png,df8524d07ca72eeb0ec383fc86cc23f3cca87b5cbceba1305f9abad3dc4f8d50,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
186,IMG_007425,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007425.png,76812f06edf5e1ac60c11bbec63e9ecc66186ce805ccb42639352654016799a2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
187,IMG_007426,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007426.png,e4bb255312f3d10d4e0c47763220d4f5c9758f20a5e6c81e9e2a352fcfa95883,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
188,IMG_007427,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007427.png,d281e6f348b58dcee682bba3e59178d1549b4993715008b3c513b58c07467fc1,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
189,IMG_007428,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007428.png,b137d0b13f111b6ef733e7f324ec62206ba6b93a1f94d72f76f4d186f9475376,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
190,IMG_007429,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007429.png,fd91a82c1e3107317fb53bba0612e4a0696c247cb423aaec106ac538f65f57e2,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
191,IMG_007430,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007430.png,9c96d5b38480a64143b7712c98cda01a4a1524623de4f343525028b2ccf72e04,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
192,IMG_007431,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007431.png,12a266ff8e68ef3ac08a0ed7ed218aeda5573d9e8062c6d31b751109d4b85774,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
193,IMG_007432,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007432.png,7fbdf3b19317df2b2bbd4e6bab8233b95be0465c102cadfd42402fe1826db413,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
194,IMG_007433,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007433.png,fe27c8d6c0d9cfdcba4731469fba5b69473e539303c8a574778da7d5ec654da7,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
195,IMG_007434,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007434.png,93dd939223de70108af0443626c0300c4679d768b35b03eab61a3028f01b0b51,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
196,IMG_007435,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007435.png,cddfdcb5f1820caf15f7f727e9f73b9a436da73f8b957ed5939e82be872ac0cd,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
197,IMG_007436,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007436.png,d8c0377533185c5d9741d2eef6331658b774033b30e409d24a1c0be26a5c89ec,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
198,IMG_007437,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007437.png,3a637b79547a92bb435dd72e3d2ab99539a5b2d7d4d40965598dc7ae9e23e249,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
199,IMG_007438,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007438.png,9d6bba41476bd4a27ae843b7e7b21bd62715a1b3a221e9d527498c95f8ad5c5d,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
200,IMG_007439,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007439.png,835f06485702c981bd83883595d6a804413fc90061427930bd1b0a25cab79c53,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
201,IMG_007440,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007440.png,e586ae3cb1f17ce460ce333a010827741c1b0936c52935bf47b172129443186a,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
202,IMG_007441,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007441.png,de3ddd394963052848852c12cc05224abd0587bef061f56c9d9fc25fa12803b5,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
203,IMG_007442,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007442.png,cf9599d0f02cc07b21557505cde20cf5c9ae7cafb02c72e70c4e13411f2f7d9f,n02-close-to-line-but-inside,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,negative,0,train,negative,primary_binary,v1.2 negative-core subgroup mapping,generation_intent_shadow,unreviewed
