sample_token,media_id,vehicle_rank,crop_x1,crop_y1,crop_x2,crop_y2,target_intersection_fraction,view_b_sha256,bytes
29ec4c3b22cff64f0ae2d6aa0c995a7c7d5715b9645e48d0f1dc1fad83077cd3,IMG_007406,1,0,0,1920,1080,1.0,23b3a45daa405a1960846d97d72a4241de9663f34e5c16f6accf795aed0d457c,110931
6c7f543efc3bac384192ea80dc354ef5c2d686fee20dc396b2da07e6303f1313,IMG_007407,1,0,0,1920,1080,1.0,4a9de5582bc7c229f39f3a187b4e0901f8b037feeab34a3b79447b795f597ba6,135423
a15dd870ed18c2f7dd2b55b48fa7002727bbad6211c082185cd13ae4703f1c67,IMG_007410,1,0,0,1920,1080,1.0,f2c8315398f1b1c7023ca0902f0fc569864264844606a1b2c87ed5dc4c2dec4f,125653
964cb2b1c0aa78e862c2463199ceb11e2c5d71d150972a4c8ad8fbcaa21c3c93,IMG_007413,1,0,0,1920,1080,1.0,37601bbd00e2879dabfccacd3f3c19c1bd320836abcdd3073f5c6e3e5126f3a8,120189
964cb2b1c0aa78e862c2463199ceb11e2c5d71d150972a4c8ad8fbcaa21c3c93,IMG_007413,2,660,0,1920,961,1.0,dd47a62abf09350b63df93a09e1b9eb0ab4cb58a89a02aa8b3324a13b7c046d5,145689
ba77818233dad6511976c38724ba8279b88d6cb9386dc095f6f63a783f9fb234,IMG_007415,1,75,0,1915,1080,1.0,e2789b3e080db9a2203f2190d6d9567ad640f0952f1ba82c169f837c43e62770,153595
3de4711cf3f912f8d82de7470cb705ae3dcf86da8eb554adb3862a0c1f16b0d2,IMG_007416,1,0,0,1920,939,1.0,ac399d28838c170f4b7dd8bbe6e11170477715976e62a9aff6672881ac97df14,134539
526c4f582dc4677d143ee9873c493204d768f976f56cf7844cf23d54f78d5f46,IMG_007417,1,0,0,1920,1080,1.0,6d8c77ad55490c04e1d0be9eae10b340aae30b8f1fee6f905758a3ab4f89e66c,137647
22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,IMG_007419,1,0,52,1920,1071,1.0,637a96185d7c7ce40fee967b2fad5ee120996656ef343d96453b76a5e672356f,148723
22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,IMG_007419,2,726,207,1920,918,1.0,c04d4aa64bd263a7f8cb13d7a3496fbce048943a7e4bae26df4de8768057d1a2,145293
5f8625423cc6bc8ba417126244478f4f670d6d6e012a0bf4134825949425cebb,IMG_007421,1,81,0,1843,1080,1.0,e2bf7fb34b3621c5439bed3b0e2daba6db213051665fef7c204cea16e38dfd00,111861
5f8625423cc6bc8ba417126244478f4f670d6d6e012a0bf4134825949425cebb,IMG_007421,2,0,26,793,1080,1.0,033dfba616cb6c12cce8c00a9d44abc1281b1242cd8a4cf4d553875eedbdfcd0,116613
736a8db5db257327cc6096edb10767c3e075188284022fe92108ee14e468aed4,IMG_007422,1,0,0,1920,1080,1.0,244851eb4c56956e7fe94f770ca56bc70c86bfec37a8340d86389a8e44c4b689,134917
df8524d07ca72eeb0ec383fc86cc23f3cca87b5cbceba1305f9abad3dc4f8d50,IMG_007424,1,124,0,1807,1080,1.0,2aa6330afd988dcb29d2b0ba628e04bb39ed078fedb126d213ea798ea202aa66,117867
76812f06edf5e1ac60c11bbec63e9ecc66186ce805ccb42639352654016799a2,IMG_007425,1,0,0,1920,1080,1.0,fdc754383506acf6ef9637efd7c112ac483942641ccf7f812cc865da41ab6e19,104331
d281e6f348b58dcee682bba3e59178d1549b4993715008b3c513b58c07467fc1,IMG_007427,1,142,0,1678,1080,1.0,776bab919631795ceb830f1f8dd7399d7ab1bc3232c64035096728b87d09da4c,110409
d281e6f348b58dcee682bba3e59178d1549b4993715008b3c513b58c07467fc1,IMG_007427,2,146,0,1672,1080,1.0,476fbb3df754d6b7baeeed1ad7b749f02293766fb27cd0b0941a7337f8078222,111079
b137d0b13f111b6ef733e7f324ec62206ba6b93a1f94d72f76f4d186f9475376,IMG_007428,1,0,0,1920,1080,1.0,d5134302af21efa4ce08dea42ee8e7aa79dfbcd8b0c961bf90646748a8c88c03,92064
fd91a82c1e3107317fb53bba0612e4a0696c247cb423aaec106ac538f65f57e2,IMG_007429,1,0,0,1920,1080,1.0,9533b15fb56a14372a0bff6c3225c477615ab806cea653ba4a20d746f7d75c08,113146
fd91a82c1e3107317fb53bba0612e4a0696c247cb423aaec106ac538f65f57e2,IMG_007429,2,0,0,1920,1080,1.0,76dcafb2ec2880f65abef1b17c86d84d74c463c1efcdc6eeebd5a90c8447ca0f,112290
fe27c8d6c0d9cfdcba4731469fba5b69473e539303c8a574778da7d5ec654da7,IMG_007433,1,90,0,1920,1080,1.0,63180d4e28f049dc1126321c79371c36adb3f2765b21ea47cba5e657c5e3441f,179018
93dd939223de70108af0443626c0300c4679d768b35b03eab61a3028f01b0b51,IMG_007434,1,0,0,1920,1080,1.0,b590a64547846d9963cac48e4a883992c2fba237a6d921936e585932e5354c26,151615
cddfdcb5f1820caf15f7f727e9f73b9a436da73f8b957ed5939e82be872ac0cd,IMG_007435,1,0,0,1920,1080,1.0,ce7082c237b319c6440e97ba41cac5dcb66b00590fbff5fa7a45164c3a6a22cb,142129
3a637b79547a92bb435dd72e3d2ab99539a5b2d7d4d40965598dc7ae9e23e249,IMG_007437,1,0,0,1920,1080,1.0,e6acb5f9160e76949590249485f3e82726ef7ee739f561c5c765f01c85397bdd,137382
835f06485702c981bd83883595d6a804413fc90061427930bd1b0a25cab79c53,IMG_007439,1,87,0,1817,1003,1.0,8e3d7a06520a8ca3751969d1c34937646f6cd194242d9d8bbddd063ad76f2231,144920
e586ae3cb1f17ce460ce333a010827741c1b0936c52935bf47b172129443186a,IMG_007440,1,0,0,1920,1080,1.0,e528d95924cf1e263c16fb615c89dbae55746078d5f9c0d3e517daa3d2e4b4ba,160695
de3ddd394963052848852c12cc05224abd0587bef061f56c9d9fc25fa12803b5,IMG_007441,1,0,0,1920,1080,1.0,d7fb7e26f96402ce9aa6fad8c4f89749ba3aa0b6ab35251f981493a67a7b43ec,134025
cf9599d0f02cc07b21557505cde20cf5c9ae7cafb02c72e70c4e13411f2f7d9f,IMG_007442,1,0,0,1920,1080,1.0,6a909498fda69c3783b5d47994f3eb9890563f3c1d2ce95c79df8f2fe6518ca0,115007
9ea5080d4cd9cfe109f9fb1b3f312cdf1b85bc7552e8d3035df54336212133d9,IMG_007444,1,0,0,1920,1080,1.0,4aa3a69f37de7b8826ea5308fcd75112fb2f21e4fe5dcae70a55a9dd09568a5d,138497
e2488304c57c05fbeb2bec2ee0ba020cc4af5b8c577da633a862d5593d40a598,IMG_007445,1,0,0,1799,1080,1.0,6bbf4e3a1d835eb677cf44cc7f9c0a8cc703069d441591c68f09c721914124d4,158261
e2488304c57c05fbeb2bec2ee0ba020cc4af5b8c577da633a862d5593d40a598,IMG_007445,2,0,0,1797,1080,1.0,2568264ab11840c5734a88dbaa30d05ca408eb75bfdf4917b94d95a63b8eebff,158163
c2cfddc197039dca12b375eeeeda2d13fa5d17adfd43ebabcb883f11bb8f3b53,IMG_007446,1,0,0,1920,1080,1.0,632e39056b36d9e3296cd0bfcdcbb36530b71ec5fec01536980a853c41f22c5e,151359
e82782bc39ef9899001bd720d28c4535d6c62e07d6ede16d23b9669968689367,IMG_007449,1,0,0,1920,1080,1.0,b38b457b70748352e8e67f6f81158807cd2eaae63d1827f7b66f2908d89b6208,99189
dfcabcaf60309258982b2f14a2079537b4c0d67d831f2d2bd838649f9c4cbfca,IMG_007450,1,0,0,1920,1080,1.0,d7a4b1383ed0505e58c575884bb04965cf40943c2824e4361f4044b5f2fe5c78,97955
8cd0d7dbbfacc8107b3c0b0245ce596d043193825b3be2e639fac4f2886f4a32,IMG_007453,1,0,0,1703,1080,1.0,6ef9f007a9e9eac0bd1432f0843ad83dc2b02195fdbc30315c4ab9992d5f6563,130123
31294814f4739ced23a5ed9eaf077869a62bc156987fdae30ca326c04393b233,IMG_007454,1,0,0,1920,1080,1.0,522a3bb8a83ffd17e9b17cde60e8d0c2bdf4fafede5b61cc52f890e0ebcba255,119662
7c90b74b6df0fd3434c820c4803ea024860a81c84e42517027043157326fc5df,IMG_007455,1,219,0,1728,1028,1.0,179c11e2830a6cea0fcb1a802d52c2077226995b571587e5d574a7da4106798b,134864
1b745feece129bbc2798c74d73ba20316c25da3d00927816f9e53a35acbf266c,IMG_007457,1,0,0,1920,1080,1.0,8674fe3b409cc73315e1cc524a72b7a5378ea332b13ef5b668705e9c18b75cd0,109689
1b745feece129bbc2798c74d73ba20316c25da3d00927816f9e53a35acbf266c,IMG_007457,2,0,0,1920,1080,1.0,5864327ad5b363d1312c6f6b46b579018c18823a92f6604e827ee3b5c51a18ab,109632
3a0d96710923323d6a4c6a0b0dff53f415ddba191f0df7235c71761bddaf63c5,IMG_007460,1,0,0,1920,1080,1.0,47c64d4ae0c48337c6b2333cedbd1a86669f623bee183967d6c62f339b2114c2,147397
f4732bbb047872c395ede807cdb02d9291f777c00e963f7ccb7dc04f17a86e2a,IMG_007463,1,0,0,1920,1080,1.0,5fa0f5762a4de6c30a3e002fbdd448596aa6e4e1d7a95e5be8925cc32dd78db8,123106
f4732bbb047872c395ede807cdb02d9291f777c00e963f7ccb7dc04f17a86e2a,IMG_007463,2,0,0,1726,826,1.0,0923cf7b50b808962f4c9c692be4162700a87e8fba3d0fb1d48a194b8e8f88d4,95630
0173b785c086015179eebb31f75d19c6523d350e10c2924111c615bdc3566010,IMG_007465,1,0,0,1920,1067,1.0,bb85cb064e572d02cc886a8cc2a55c68f5b3c8670004aa5f2a2ac8bee04b0fd0,107023
b62a4b780aced11b27672adced6410251f142e0075012f4bbf8e56bd72061a11,IMG_007466,1,0,0,1920,1080,1.0,7ce2086bf03d3b2ba69a05972335f0715dca33801eb1e50d263a296e0c97a873,117284
3a4435403ec5ba2d2d0dc3af9c40e09c59ef776827982d073d8c18cc7b1124a2,IMG_007467,1,0,0,1920,944,1.0,62e6eab960e41ac217e7b27c8e1ea26c8e5db8779b003c4dce6d97a30bb3ad49,115334
3a4435403ec5ba2d2d0dc3af9c40e09c59ef776827982d073d8c18cc7b1124a2,IMG_007467,2,1223,0,1920,1027,1.0,14d7b3ef19e5dd5b29c541bbf8cb425529300dc8c7f6a17be80259791516981e,129276
016eda9b6a37bcc9a31bcb6722e7f6e4ad5c9c574070912ffaf38d9955eca657,IMG_007468,1,0,0,1920,962,1.0,26f9e75a78081d06d5116c8e62cad3e2985d9f80da789d76009c11e1330ebb73,89420
3b5cd1696737529e5b49516fdef7163677c51d9c09d2dff844ec0fde1ccdb2cc,IMG_007469,1,0,0,1920,1080,1.0,93811ab31b3d1fae357d361db2528544d2640d9d00d7d4d27f4adad553526bdc,96844
ffd96edec5b541b57c022e406a9df1206de9cd11f497f97b921590a4cb147d7a,IMG_007470,1,16,0,1874,1080,1.0,ff0b08f2b25cb4a871cad75db4f646c7b883330c1b89d06f207b8f872135de50,122372
ac059b56b948ac0ce6268be123d237d90538e61de18d38979bebc673ad59cc32,IMG_007471,1,0,0,1920,969,1.0,8e540cea954edf5449ac2f49e1fb57d13a4cd5f45ce9fa0efdc9aa74645ff5e7,139591
6963503e93bc2af92aec117f79c47f050d7734bc32ab0900c816caebebcda90a,IMG_007473,1,0,67,1920,899,1.0,0a1e5c62fc87820ca1a50938e87670704834fc7c84a15ec8f149ce1d359d3ea7,118600
12fd7dbf02b80b458feeca8d85f023fa1bfaae40c62e28d4ac5c6f148975063a,IMG_007475,1,0,0,1920,1080,1.0,74b97e2583f48e173c93f609397de1eaabbfe36c43e7f684ad6b1e76edfbcbab,167480
b7b0ec6c5da39a2c3881d794a1e28efe7977b10ee2ac04417c1c59ae30347d08,IMG_007477,1,0,0,1920,1057,1.0,79613f9e37a92f069f95a64c3c0fd739c258cfa60cc2b74f9339cfbb83e303b5,116273
163293445dc411a5ef535fa6293fd4a203761de6a2dbaddcae2a90db43894425,IMG_007479,1,266,0,1671,1080,1.0,ef631bbf7826efa11022f3c8f202c5d8013b65ca4fb80488e5d78cf39faf8b2d,210802
6661b6d76b99e8c6816eaed0de046f9db84359d70da9dbb6035d9c442a4b60a3,IMG_007480,1,0,0,1920,1029,1.0,737c4fc23e2b85cde877091efb6c7a291ab3137de57b7f2caa28f67eb6044c17,125514
6661b6d76b99e8c6816eaed0de046f9db84359d70da9dbb6035d9c442a4b60a3,IMG_007480,2,0,0,1920,1024,1.0,450e15f0a771d69da0c625030494e709e8bfe7828154c7d381dfafc64858e6de,125494
bcbb6a95abcc7db1c289432017fa8c43816591bf80c2b2d0878db27eb0f27501,IMG_007482,1,70,0,1745,1080,1.0,0fa1c1143b1b665ca5204ca45c0eec47482a949e6a41e26db7e55796c9357428,147335
bcbb6a95abcc7db1c289432017fa8c43816591bf80c2b2d0878db27eb0f27501,IMG_007482,2,66,0,1745,1080,1.0,cca8a9b925979396a47bfc716668b761e579de7bdb0cb5e0aa38223b9149d987,145944
3fc0877161caa1e27785b4f5924c2ab9f42ce9b4bff2c52654c21f2e30f87ac8,IMG_007484,1,0,0,1920,1080,1.0,8b28a89423aff51e67c21896113a8802a3eb4ee5d600abd7c814fe29cb57d869,117407
38fa4004939a4b72c001048a0736c7559dc9e643924221f2e8708dc8d7f4ec3f,IMG_007485,1,0,0,1430,928,1.0,e431a831aec637d2db1abc7b69aa5e17dab3dfafb60135811bccaec3410f4e39,110171
38fa4004939a4b72c001048a0736c7559dc9e643924221f2e8708dc8d7f4ec3f,IMG_007485,2,612,0,1920,930,1.0,b229e6f7900880b4265e3b7075d6317bdffbf91da8041c62dc1b7185920222d2,115477
20a8b6442307a0fb11e2c54790fc4b3169189324ae0afbaf12dd7efb75de651a,IMG_007487,1,0,0,1920,1080,1.0,d9d712aba9f6dcc145b0d11ade43437b6df9b9f240d25d1d3998ba669fb3ab1f,108902
20a8b6442307a0fb11e2c54790fc4b3169189324ae0afbaf12dd7efb75de651a,IMG_007487,2,0,0,1734,837,1.0,95127618f20b63e0c38a1c20ba4d2f88a5490f75b9de11949e15f45ade58b3c0,86411
7c2d00c9ecdca647b69307e2b1cadec63687ae60a24c41dfa8ba17587a59c134,IMG_007488,1,305,0,1785,1022,1.0,64588c2a474f7a3b62e7b047a52e69a44986d17a06c108cafedbe80f012ba95f,121324
7c2d00c9ecdca647b69307e2b1cadec63687ae60a24c41dfa8ba17587a59c134,IMG_007488,2,1121,64,1920,853,1.0,1e4feee1ee3b39646b76e0eb609ab575970211df51965ae9f5ff532968e3400a,107585
3a0877ffd4de6879e9d413fb50a459b228208a8fa1d61ac624aba67bc1932359,IMG_007491,1,812,142,1920,785,1.0,7e21a1b41b72a9521a35d6a84625aec9b7cbb6a553106d252ea8fe6f310f14a0,111057
dd83a30ed5c13b0be91bdb5b308415c64f9e5feb73a38a04bd8ed20ed4e1cd29,IMG_007492,1,0,48,1911,1014,1.0,b9e857230fa4f8ee5ebae9ef1937fbd2ab2519f27d510b3b811ca05d1fb6f6a7,103920
dd83a30ed5c13b0be91bdb5b308415c64f9e5feb73a38a04bd8ed20ed4e1cd29,IMG_007492,2,332,136,1920,826,1.0,b366986e040776a5057cf3584c07c9b24e4a6a3e0c185b905eaea257c6146696,93270
93317aa39c782f821a0799506875a2b13d9284cb199d6795e5de362b79310da5,IMG_007494,1,308,58,1612,968,1.0,f6217a6c2a4f3f1d7201824a36966d5cfd1c424af86068dd85849fe0c0165732,157787
c43e5d1e51411f75bbceba93eae64f233568e070f041a544c93850ccf17622c4,IMG_007497,1,810,129,1920,981,1.0,40f4452bedf8368b11c44c0fd082c303d6d24421fc3d2128ca3ed7c28abff268,115564
c43e5d1e51411f75bbceba93eae64f233568e070f041a544c93850ccf17622c4,IMG_007497,2,233,41,1643,1031,1.0,817135f15aa54ad244fc94d1fecfe5bbf0c2311c184d3096305b56019ecf082d,112276
3c47623041a3e11eb662029709f8b791326300d7652936b5e96530214bb018bf,IMG_007498,1,0,0,1920,1080,1.0,61b79b35a9ad41cdd35987c1ff0db34a0e22941197f793dc7e764023a07cee26,134663
3c47623041a3e11eb662029709f8b791326300d7652936b5e96530214bb018bf,IMG_007498,2,144,0,1920,853,1.0,4c807344fd9769dd23f471545225a1c123391aa9bc63fb2b0e205aa4156c00a4,114362
5481b65b8fd23cc80f33c6488e0b419e2e97ec975ef79ac74197b76eb0c111ae,IMG_007499,1,0,0,1920,1012,1.0,e914d3e913b351d5d555fd5f508390279ad9399bdf0e2b0b1466cabb34390aed,105478
7c11edd3ec328a6011f19b5c976356c6d9c83ef659b2da1f8fb7572eacc8c91c,IMG_007500,1,169,0,1739,947,1.0,fca7e194e63233f254a750dae617581895e1a7b4ef3bd3c465a9dc716a0b7cbe,146130
bc064192e623a622812041abc75841d9e1b2a1307457c29f9e84dd3e8086c159,IMG_007503,1,53,0,1831,1080,1.0,98382cb5d71c3ddb56a8432c82f4dd49446a09f4dbb424f559926a849fcfaa96,164431
a33765c61611be5070d85f63662ead396b71216f5f7a3e27a23cb533d927feec,IMG_007506,1,320,0,1580,982,1.0,8d82a8466ce7f914c98edde7a0ddd4509c81f3918ad8a19f670d7220516884b2,136345
93340af28888fc53595177174b482c1bb16063a61395103887b61d6316c70fa6,IMG_007507,1,0,0,1920,1061,1.0,665a3fef903eaec3ce78ba18b35e1890943e491ea3b30fe99bf675711040445f,111183
7c131c2df9cce13cd03d4a3a1cc87d99968128034046d06c8e6c7166351a3313,IMG_007508,1,0,0,1920,1058,1.0,c08262f38708bb135a2a1a8104c8370f0b0e1937bc12c222015ed3e6d78f690a,100381
7c131c2df9cce13cd03d4a3a1cc87d99968128034046d06c8e6c7166351a3313,IMG_007508,2,0,0,1920,1053,1.0,e96e19b3c057e943dd770210cbddf6ff7e702f74e0753183c43940b25c9f3200,100286
b5b004055550f6519fbbef45d05a69d8b7c4bae04e1be54f09126f7b0ff183b9,IMG_007509,1,0,0,1920,1080,1.0,add1f4206179bc772c3b605cc5ece19e34ad41d1d5abcc1f83340c4c2bb31f18,102531
5fbd572cfd73dfe30c90901308effd0d125a14973e5d8feb30d754ed0f931266,IMG_007511,1,0,0,1920,1080,1.0,d7252294ce6d32aaf25410a6d84d9e1b0f865cadf36f5f69e46b1bf65c3a3b15,110322
5fbd572cfd73dfe30c90901308effd0d125a14973e5d8feb30d754ed0f931266,IMG_007511,2,0,0,1920,1080,1.0,14b314beb42f2718c3263db96567ac9f0846ecbd7583bb5f577f4fc4f59c7256,111137
a31ed5b33e3a9d55be3476bd08e1672c036be55ec6ff7e1fd6ebda19ddb758cd,IMG_007512,1,250,3,1699,1014,1.0,324b88ab8abda3c023b4efb0620afd1f83d5c464439dfbdf120828ba9a942443,176434
a7c7234d055f07794f467ce6ff74c329146aeb8d7d665febd51e279e8b689a72,IMG_007514,1,0,0,1920,992,1.0,04b1fbe3cb13d59f857e6bceee10176879fcbec5ba00a7e323dd29cc4704ae11,106355
d4ddb7ed1ecba9f8e9125fa7d6994a234347606d44522513a2c5c297c3739b99,IMG_007516,1,0,0,1920,1080,1.0,bef72abfb3e4cfcc04387f56818c57e136f793241cb0f27df0f0a9980b3f8e76,131693
48dbc1c0f40b094dc83f8f125abad5185826d68f31a83b0883495b65eb83df27,IMG_007517,1,0,0,1920,1080,1.0,53edeabf3db083b7cfc7870d5e8b247d6875fa755255fdd0e5b319e3d53fc384,120745
adac41f6843d4354d485af2af95b03eb574661dd7d09ab4eb3b5291c2c915f52,IMG_007519,1,0,0,1920,943,1.0,5980f18c13bea8d489876803595432aee2fb9ce799e296fa986b1650c87ab67b,141439
1a9030f5890becb4d971e63490bd597baa3ca443e82cce3e657e52c52b2f8263,IMG_007321,1,0,0,1920,1066,1.0,7a75d07bef4bb171dbf0099f8be259d6319bfb6a7ab11fb6337905dd53bb12db,127742
4637690af777a63302a78904d8d7c9ec0bbf5ed4de0bc7fd6be11a185d698dc9,IMG_007322,1,145,221,1856,950,1.0,327422311eaa00656f72fce9f674b7009a17d8b392e9a526d79e36352a9619cc,100563
9c6c0c08f5fd467e91ec69c821666ba76dbb4b20b61a731b8299d30722fa540d,IMG_007323,1,348,7,1663,947,1.0,17c310878c6f9869cb2ee38349c496fed9f4376969f0f47c179407a2f2eb0bda,165656
acadd4c3f2591db383a714c3f755466bc550b3d41effafc2dc8e33238c34740c,IMG_007326,1,0,5,1801,1080,1.0,0cfdb9a4ef80a047e2fa8e5526e729f86b8df1d6a7e4eab01eaa9ece3310d38e,125476
8c6a815148272f0e5e7437dc4b702e4570aa3917ebe023f284a9f5fa66d92688,IMG_007327,1,0,0,1920,1080,1.0,7e94fd976806757bff12e6c55db3b7c598269781174c584d9482d30b361458d9,120354
e21756f049ead7e77e259d9ba4ed7369db40e9ffe55a0c97e4e484923f79cc8e,IMG_007328,1,0,0,1920,1080,1.0,816b5cd4071db6d61c3dc840a64fe85b6ab2ad0e3073424e959f47e13088d95e,122994
4c35aa30c3e6f91ff96a1e9a241f83c8b641ce8848d416c6cbea432c15a1d20c,IMG_007329,1,0,0,1920,1080,1.0,b17e5478eb0f01429b4356a212ddae8d892c02ddbad80c6d4187f42199389de8,117043
4c35aa30c3e6f91ff96a1e9a241f83c8b641ce8848d416c6cbea432c15a1d20c,IMG_007329,2,954,92,1478,855,1.0,b29cedcc45e4cd1d4a54cf201a7f9a9fd2575065925a8ecb24e069abe1a0976e,91885
01298aead601e68833086750e340d126205a6b3994975e5d4307f96eeb46db5b,IMG_007334,1,0,0,1657,1080,1.0,5d7c0ae37c4ff7de1a687fe297508d280894f8a3e54863ba7e8b8cd2b37d67ac,189659
f73e208308694a8649951e4af0e9d1e7bac401c2d84f45c29abb93f839ba4a3d,IMG_007335,1,0,0,1669,1052,1.0,9628850d78b077b1b8a83a20eaa3b3f1c592bbd4edd29348254098d66091cbfc,179337
584062c5c64113d51731b58b8b9a8bb2ba67b54c040d92100dd0bc213776d2da,IMG_007336,1,0,0,1920,1080,1.0,d9960496f965ff475c395079a6d4d464504f38f02d3e51da4e7bad88db34dbc7,157314
18fac90cca01f0d47ecb2b49ca4be90825e42961de9d137f8afa7e30a3eb4744,IMG_007337,1,0,0,1920,1080,1.0,0bffb1a2136fea52e891a94518b6d59cf1373c3029a95d6013f9b20d80602b33,136008
64d2fbe4e310ae8115b2255e71585daebbed954bde03d8f46d6654c53105aa29,IMG_007340,1,0,0,1920,1080,1.0,2464bf4a6d81f714b066913900f939b7e89a1a0d1025598b357c4fec6972e704,123133
64d2fbe4e310ae8115b2255e71585daebbed954bde03d8f46d6654c53105aa29,IMG_007340,2,1247,0,1920,789,1.0,eb294b74f5e03276f4be6b08815d3c239935bf721d4f7390728077673108497f,99165
17d41508f03896e6be2979d8d0fab41ddac4db4764d47332e0460a5e8953b848,IMG_007343,1,0,10,1920,1080,1.0,9f5c9e4f5fcedca2a5bba645bd412299869fa9f5d1e7e127a10accab5df864e2,148198
5529597cd994f92f974ce2e6d007b1ad1e01415efc2b134eee54964c4f34a3ae,IMG_007344,1,27,64,1703,1072,1.0,ee27c74b9a0e5b7a93a8805c89f67c90caf136b85290c14f75cb6ec398efb9c3,113699
2c36b5d0457dc0b06def434329cf8b10d6c10ec9026ce0f00bcf8452a5e04eca,IMG_007346,1,0,49,1768,970,1.0,57faba33f13a87326ca20ec5168e3d11d7b00809b214e1e9e8fa504e38c51295,92247
ef43e925f58c64765fd71b67d4621f91656afed05f4c84dc32cb0cf0b0462477,IMG_007347,1,190,96,1753,1080,1.0,3d22283289c7fdd5538e21f3a35fbce0d923c2cb9907d365afb38db3e07685e5,148021
811995a29ace32e6446ea2fa97bd9835db5b19c706746e280a47fa084a1ea155,IMG_007348,1,0,0,1920,1080,1.0,f7eba207a67452d06e0b4291c64df6ba2e8b50ebaff74f7c6f859eee3a1dcedf,144755
811995a29ace32e6446ea2fa97bd9835db5b19c706746e280a47fa084a1ea155,IMG_007348,2,1099,0,1920,856,1.0,2e7c13be750a6fe02d530eb154586c1e0ef9abb4c48b900f532c770ad5626c09,186431
cc200060330faa0697ca33f1781fb3e190cd13dda00e63dff2cbb91f3ffecf01,IMG_007349,1,0,0,1920,1080,1.0,af135ffc36a1eb84be5faed295bec7dade7544c16e8ea1514c9cd4eca3c9052e,115347
0672e381842b11cab5742c519c87268fe09f29ffd958853831362eeb430087f3,IMG_007350,1,0,0,1920,1080,1.0,32d667f035c7cc811a787b129689b99a1aea040c753350544eefbfd3480b803a,108185
a8688c9c1fb67525739440f7aa807d334a19e396e1e02bd23d926351452d5ca5,IMG_007354,1,0,0,1920,1066,1.0,8518d757d90003728f1c869d6f200bf133371e7bb7ca58811b13f6572dc9d96c,153811
23f8e8a546fe249ab5d2e02b29fe104a5131ae0e4ce80667a61b73897dad9d93,IMG_007355,1,0,0,1920,1080,1.0,2961f5e2f165c62d7a834af444c5835f91f4302449f7d80eb1564f2cff2be85a,160455
cabd973ba6d16b666800001f6a9140755ba40f94024976cd2285dfec53a18c78,IMG_007357,1,0,0,1920,1080,1.0,9c05ed62d4980bc0485ee6874ff4b86a949680a1b0eb7e9a9859cb012b810673,150913
eaf775ddde4273d5e4eb08d1dee3f0b4991ac9a393d6118d4b84c1b989e2f85e,IMG_007358,1,168,0,1697,1008,1.0,6432403247d4d472646ca6c704b0cbe66827b33f7541a9c6444329c3690ec8d9,113566
0f858350645bfb2da417651c472e17674c7e73c3c3fc5e7beb11ad38569e2cb7,IMG_007359,1,0,0,1920,1080,1.0,201b36e62b1e66cac47b2636c08b20ab11ed5ee5ec45f84b221eb2fbd9e51bcf,120186
0f858350645bfb2da417651c472e17674c7e73c3c3fc5e7beb11ad38569e2cb7,IMG_007359,2,0,0,1920,1080,1.0,1c7bf60ab7bda0d8659faaebc0bc0e1ecceb44ee74e000a79e2a1181ba84bf0a,120801
3674b9ed6b9e649845f7425d4a0ae172234b0e4097a75bb03592cb08ec60fc38,IMG_007360,1,0,0,1920,1080,1.0,75135d916883ac6097210e81010eeedd81f73807eb932f773074195ba9fbc37c,149387
dac89cc4e5fe23b0cfce2ba0ea50484551bf9d03fae59a3d57e70a2f140b36c5,IMG_007361,1,0,0,1920,1080,1.0,838694ad3df577c6b0338de47cc350b29da99a985dfdef88057ab89d677d8f0b,159024
dac89cc4e5fe23b0cfce2ba0ea50484551bf9d03fae59a3d57e70a2f140b36c5,IMG_007361,2,0,0,1920,1080,1.0,c5795d44d43116074f1987a54a686e0641efff7213d73a397a4725a12f66f960,159289
d63fdddba84ce8d8777fcce99e1b0f1e51b1b1e89c3598e6b31bad019187df29,IMG_007363,1,0,0,1920,1080,1.0,14edc5f715ced6ffa2811fafa00c867d7a01a4f1ecc2c70fea6567ccacca1618,154624
b123821fecdc6f735d4f830cfeac154a9eb2087c90deee2b54b710bcbadd9aad,IMG_007364,1,0,0,1920,1080,1.0,11da55271d54cffc66b20fc8ec25bb78bad05e66f4bb9791ea2e59406a28f8ff,125233
593d8263187ce69bbf907e1d7bb14d028b7d586c5be1af698ee48a55bd8193a1,IMG_007366,1,0,0,1920,1080,1.0,3070c104518a092c17e6b68e9e54fad846ed7297741c18d8ab397baa59f96889,134800
db175b1e91bb6ccdd9597c6619674a1e777b07946d35c5c4255e3649a64cc52e,IMG_007367,1,0,0,1920,1080,1.0,132a4aeab5bf0653db11bd64ac9b18c68ac1a5b44afc78b1612cd9b88618e4de,103672
567bae0c556243c5c6176adcafdceb373c161fa47b582c2fd2dafeaff108e47c,IMG_007370,1,0,0,1920,1080,1.0,6510031d7f485911f4bdfe990f2c4fd149503b0342099ecac864679bfad0dbd4,126913
4492d4bc0bd671b7f9cc6211b4b8af4c9432769cfef3acfab6895d4991997f02,IMG_007371,1,0,0,1920,1080,1.0,4508c85534487ef01d95105bc9792eb86c2c101183d6595c44a0c2131f397a7b,138738
